from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5940338;5785643;347;24304;150;124;29955;55;30167
5940339;5785643;349;24415;150;125;29980;57;30104
5940340;5785643;345;24179;138;118;29228;52;29388
5940341;5785643;349;24440;143;121;29411;54;29654
5940342;5785643;343;24041;140;119;29291;54;28348
5940343;5785643;343;24041;136;113;28462;50;28607
5940344;5785643;345;24167;140;117;28704;51;27763
5940345;5785643;345;24132;136;116;28896;50;28046
5940346;5785643;345;24182;135;114;28750;49;27465
5940347;5785643;343;24014;133;113;28701;48;27323
5940348;5785643;345;24129;133;112;28651;52;27873
5940349;5785643;347;24276;136;119;29147;57;27824
5940350;5785643;347;24318;136;119;28363;50;27085
5940351;5785643;367;25693;149;130;32605;53;29103
5940352;5785643;363;25385;157;141;31381;51;33873
5940353;5785643;357;24977;153;133;30179;47;32355
5940354;5785643;365;25524;157;138;31708;48;32827
5940355;5785643;360;25233;149;128;31291;48;32123
5940356;5785643;360;25233;149;126;31168;45;31957
5940357;5785643;361;25281;148;129;31335;45;32094
5940358;5785643;363;25415;150;131;32588;46;32406
5940359;5785643;364;25497;150;131;32579;47;32763
5940360;5785643;370;25922;151;133;33188;48;33070
5940361;5785643;372;26033;150;131;32993;50;33523
5940362;5785643;379;26515;157;137;37975;54;33993
5940363;5785643;381;26691;152;134;33985;53;34093
5940364;5785643;385;26984;151;133;33933;51;34264
5940365;5785643;388;27138;157;135;34378;54;34667
5940366;5785643;398;27835;163;146;35155;57;35086
5940367;5785643;400;27988;163;148;35309;61;35376
5940368;5785643;417;29189;180;165;38126;67;36778
5940369;5785643;413;28945;177;158;37957;64;36574
5940370;5785643;406;28387;163;147;34477;61;36334
5940371;5785643;407;28461;163;148;34551;65;36654
5940372;5785643;413;28921;177;157;37933;71;37004
5940373;5785643;421;29449;170;150;35218;69;37199
5940374;5785643;416;29144;163;146;34913;62;36726
5940375;5785643;417;29205;163;147;34974;59;36671
5940376;5785643;418;29231;163;148;36547;59;36709
5940377;5785643;423;29590;162;145;36365;57;38288
5940378;5785643;423;29633;157;137;35824;56;37646
5940379;5785643;427;29862;157;140;35980;57;38154
5940380;5785643;431;30158;157;140;36023;54;37457
5940381;5785643;432;30231;157;139;35909;55;37249
5940382;5785643;437;30610;162;145;37281;53;36761
5940383;5785643;440;30816;163;148;37481;56;37061
5940384;5785643;446;31206;170;150;38476;59;38946
5940385;5785643;450;31492;170;151;38511;56;37126
5940386;5785643;451;31603;163;145;37150;54;37960
5940387;5785643;455;31820;162;142;36900;56;38130
5940388;5785643;458;32056;163;148;37308;54;38041
5940389;5785643;461;32284;168;149;39057;55;38255
5940390;5785643;464;32475;163;148;38969;54;38255
5940391;5785643;469;32815;166;151;39184;55;38869
5940392;5785643;472;33025;168;152;43719;55;39009
5940393;5785643;475;33241;166;148;43412;56;39342
5940394;5785643;480;33574;176;151;43654;57;39646
5940395;5785643;482;33712;176;151;43410;58;39110
5940396;5785643;488;34173;180;165;43598;58;37188
5940397;5785643;489;34246;171;149;43399;56;37034
5940398;5785643;491;34358;171;147;43262;57;36987
5940399;5785643;493;34476;171;149;43381;60;37203
5940400;5785643;495;34651;180;164;43724;57;38635
5940401;5785643;497;34820;182;157;43947;58;38868
5940402;5785643;498;34885;182;161;44199;58;38159
5940403;5785643;499;34930;183;165;44512;57;38074
5940404;5785643;502;35167;183;164;48720;54;37695
5940405;5785643;509;35657;188;168;48980;55;37765
5940406;5785643;514;35949;193;172;49271;56;37431
5940407;5785643;527;36883;204;179;49362;55;37208
5940408;5785643;519;36360;195;173;50009;54;37370
5940409;5785643;522;36508;204;174;49018;55;37616
5940410;5785643;550;38482;228;204;51076;55;37720
5940411;5785643;525;36771;204;179;49365;56;37979
5940412;5785643;530;37121;213;184;49715;58;38337
5942070;5785643;553;38723;206;180;60171;72;42544
5942071;5785643;554;38770;206;181;60219;70;42181
5942072;5785643;-1;-1;-1;-1;-1;67;41684
5942073;5785643;536;37549;212;194;52617;64;41077
5942074;5785643;532;37242;210;189;52310;64;40791
5942075;5785643;529;37011;209;186;52079;65;40635
5942076;5785643;527;36881;207;194;59279;64;40328
5942077;5785643;525;36725;205;192;59122;63;39948
5942078;5785643;516;36131;204;183;58528;62;39664
5942079;5785643;513;35897;205;186;58727;62;39439
5942080;5785643;509;35646;205;188;58877;61;39134
5942081;5785643;506;35385;205;192;59116;60;38889
5942082;5785643;503;35198;205;186;48392;60;38628
5942083;5785643;502;35125;205;185;48319;60;38771
5942084;5785643;493;34513;205;184;48256;62;39156
5942085;5785643;489;34249;204;185;49473;57;36938
5942086;5785643;486;34035;204;182;49259;57;36738
5942087;5785643;482;33759;204;186;49553;60;37157
5942088;5785643;484;33891;205;188;49686;55;35753
5942089;5785643;474;33204;204;183;49365;55;35901
5942090;5785643;469;32846;204;182;52155;54;35671
5942091;5785643;467;32725;203;180;52033;56;36001
5942092;5785643;461;32274;200;179;51794;65;35602
5942093;5785643;452;31607;185;169;51366;53;34229
5942094;5785643;447;31321;175;157;40463;55;34654
5942095;5785643;445;31131;174;157;41298;55;34502
5942096;5785643;443;31027;174;156;43170;54;34375
5942097;5785643;443;31024;174;158;49865;59;35334
5942098;5785643;438;30658;171;147;39993;55;33275
5942099;5785643;436;30505;171;144;39786;56;33621
5942100;5785643;435;30469;171;141;40014;57;33439
5942101;5785643;435;30417;166;138;39789;57;33367
5942102;5785643;431;30178;166;142;40035;58;33815
5942103;5785643;427;29905;162;146;40311;58;33934
5942104;5785643;427;29872;163;145;45872;59;34226
5942105;5785643;424;29666;162;147;45616;61;37939
5942106;5785643;429;30012;168;150;45807;61;38069
5942107;5785643;417;29201;174;153;42615;54;34666
5942108;5785643;417;29199;172;151;41629;58;37261
5942109;5785643;416;29145;171;147;41292;57;36877
5942110;5785643;412;28817;162;144;41020;57;36661
5942111;5785643;408;28585;166;146;41159;57;36876
5942112;5785643;407;28515;172;150;41456;58;37189
5942113;5785643;407;28520;174;156;41859;58;37298
5942114;5785643;402;28162;174;157;41929;59;36101
5942115;5785643;400;27968;168;152;43505;59;35828
5942116;5785643;396;27750;162;148;43263;59;35590
5942117;5785643;394;27582;162;145;39526;57;35299
5942118;5785643;393;27537;162;147;42686;57;35070
5942119;5785643;390;27323;163;148;42785;56;34787
5942120;5785643;388;27187;174;156;42517;56;34866
5942121;5785643;386;27017;163;144;41686;57;34529
5942122;5785643;386;27050;163;145;41744;58;34516
5942123;5785643;379;26495;162;146;41869;58;34942
5942124;5785643;379;26553;163;144;41725;59;35317
5942125;5785643;378;26435;162;146;41847;59;35603
5942126;5785643;382;26745;163;149;42025;59;35791
5942127;5785643;376;26289;172;150;37275;62;32629
5942128;5785643;374;26146;172;149;37181;59;32373
5942129;5785643;372;26050;171;148;37084;57;31991
5942130;5785643;369;25845;170;151;35265;56;31681
5942131;5785643;365;25584;165;150;39446;56;31492
5942132;5785643;366;25588;165;144;38900;56;31740
5942133;5785643;363;25385;159;140;38649;55;31578
5942134;5785643;362;25371;159;136;38324;55;31348
5942135;5785643;359;25161;153;134;38246;57;30966
5942136;5785643;357;24994;153;132;33907;53;30922
5942137;5785643;357;25015;153;133;33986;53;30734
5942138;5785643;353;24738;155;136;34227;54;31010
5942139;5785643;352;24634;157;141;34530;56;32529
5942140;5785643;356;24933;161;141;34853;62;32948
5942141;5785643;351;24594;163;143;32991;62;30776
5942142;5785643;347;24280;162;143;33074;59;30557
5942143;5785643;348;24369;157;142;33044;65;31035
5942144;5785643;353;24719;153;134;30637;56;30829
5942145;5785643;351;24582;153;132;30500;57;30703
5942146;5785643;352;24642;153;133;30560;58;29463
5942147;5785643;352;24614;150;134;29663;57;29371
5942148;5785643;351;24551;150;133;29600;57;28994
5942149;5785643;349;24422;139;120;29392;55;28863
5942150;5785643;348;24337;140;120;28912;51;28361
5942151;5785643;347;24279;137;120;30241;51;27901
5942152;5785643;348;24347;136;117;29449;50;28236
5942153;5785643;349;24440;136;116;29338;49;27590
5942154;5785643;349;24402;133;110;28504;47;27192
5942155;5785643;349;24459;132;108;28324;49;27393
5942156;5785643;349;24410;135;114;28762;55;28040
5942157;5785643;349;24429;136;118;29045;53;27532
5942158;5785643;352;24619;141;122;29354;50;27423
5942159;5785643;367;25704;155;136;30320;51;28837
5942160;5785643;364;25491;155;136;30329;49;33556
5942161;5785643;357;24963;150;132;31292;47;32428
5942162;5785643;367;25695;150;131;31491;48;32203
5942163;5785643;365;25550;148;126;31172;45;31854
5942164;5785643;364;25510;148;125;31087;45;31869
5942165;5785643;365;25541;147;128;32224;46;32194
5942166;5785643;367;25664;150;128;32402;46;32557
5942167;5785643;368;25760;150;129;32431;49;32929
5942168;5785643;371;25979;151;133;33147;49;33174
5942169;5785643;374;26176;151;133;33138;48;33431
5942170;5785643;378;26491;157;135;37816;52;33859
5942171;5785643;383;26794;157;139;38118;52;34834
5942172;5785643;386;27027;157;136;34141;52;34580
5942173;5785643;391;27361;157;139;34681;58;34962
5942174;5785643;396;27709;162;144;35029;58;35105
5942175;5785643;399;27964;163;148;35284;54;34832
5942176;5785643;417;29221;180;159;35310;69;36880
5942177;5785643;416;29093;180;164;38031;66;36677
5942178;5785643;411;28752;170;152;34841;64;36543
5942179;5785643;411;28804;174;156;37816;66;36658
5942180;5785643;413;28885;175;157;37897;70;36950
5942181;5785643;416;29095;170;152;35322;68;37123
5942182;5785643;420;29396;170;151;35288;65;36908
5942183;5785643;420;29383;163;149;35152;61;36844
5942184;5785643;424;29686;163;148;36540;62;36873
5942185;5785643;430;30121;162;145;36343;60;38489
5942186;5785643;427;29889;162;141;36107;56;37814
5942187;5785643;429;30037;162;142;36155;56;38067
5942188;5785643;434;30390;162;145;37247;57;37469
5942189;5785643;435;30458;157;140;36953;54;37332
5942190;5785643;438;30631;157;141;37000;55;36987
5942191;5785643;441;30847;163;149;38419;54;37201
5942192;5785643;446;31226;163;146;38199;56;38718
5942193;5785643;451;31590;163;146;38157;55;38390
5942194;5785643;455;31855;163;146;38171;53;37831
5942195;5785643;460;32182;162;143;37254;51;37276
5942196;5785643;461;32270;162;145;37414;52;37618
5942197;5785643;464;32456;162;143;38596;54;38255
5942198;5785643;465;32547;163;147;38871;54;38479
5942199;5785643;470;32914;170;149;43782;55;38862
5942200;5785643;474;33171;170;150;43534;55;39147
5942201;5785643;478;33437;170;149;43487;56;39526
5942202;5785643;481;33644;176;152;43724;59;39814
5942203;5785643;493;34506;180;158;44258;62;41035
5942204;5785643;493;34538;180;163;43899;59;38291
5942205;5785643;492;34430;176;152;43783;60;37304
5942206;5785643;494;34552;171;146;43388;58;37172
5942207;5785643;496;34696;176;151;43719;60;37739
5942208;5785643;499;34919;180;164;43951;61;39127
5942209;5785643;500;35030;180;158;44253;60;38852
5942210;5785643;503;35225;182;164;44948;62;38411
5942211;5785643;505;35366;186;169;47442;57;38290
5942212;5785643;505;35362;188;171;49224;55;37714
5942213;5785643;507;35466;183;165;48783;57;37987
5942214;5785643;524;36673;193;171;48601;55;38074
5942215;5785643;526;36828;204;179;49306;56;37942
5942216;5785643;524;36655;199;175;48828;54;37595
5942217;5785643;525;36737;199;175;48864;56;37875
5942218;5785643;527;36875;208;180;49385;58;38060
5942219;5785643;546;38198;223;200;50793;55;37997
5942220;5785643;531;37162;214;185;49757;56;38339
5942221;5785643;536;37550;216;190;50144;59;38799
5943881;5785643;-1;-1;-1;-1;-1;63;40961
5943882;5785643;534;37406;212;192;52474;66;41220
5943883;5785643;528;36971;209;185;52039;66;40694
5943884;5785643;525;36727;205;192;59125;62;40089
5943885;5785643;521;36456;205;188;58854;62;39911
5943886;5785643;518;36288;200;179;58240;63;40290
5943887;5785643;519;36297;202;182;58436;62;40287
5943888;5785643;513;35916;200;179;48374;63;39979
5943889;5785643;508;35551;205;190;49110;63;39052
5943890;5785643;502;35170;205;185;48364;60;38589
5943891;5785643;497;34788;202;180;47982;61;38336
5943892;5785643;491;34359;204;182;48101;59;37983
5943893;5785643;489;34256;202;180;47998;56;36744
5943894;5785643;483;33837;200;179;49060;57;36592
5943895;5785643;478;33437;204;181;49231;56;36545
5943896;5785643;472;33048;204;181;49209;55;35787
5943897;5785643;467;32705;202;181;52287;54;35326
5943898;5785643;469;32805;204;183;49324;55;35578
5943899;5785643;460;32169;194;175;51750;53;34827
5943900;5785643;455;31874;189;170;51455;59;35228
5943901;5785643;454;31773;185;166;51117;56;35134
5943902;5785643;452;31620;180;162;50850;58;35093
5943903;5785643;448;31360;176;161;50435;57;34928
5943904;5785643;448;31389;174;159;50277;56;34930
5943905;5785643;443;31006;172;151;40340;56;34811
5943906;5785643;441;30889;172;151;43865;56;33741
5943907;5785643;439;30759;166;146;40366;56;35369
5943908;5785643;439;30717;166;147;43535;57;35579
5943909;5785643;437;30617;166;147;43573;59;33525
5943910;5785643;437;30575;162;143;40345;59;33935
5943911;5785643;434;30391;163;146;46062;59;38151
5943912;5785643;430;30123;163;145;45986;58;37866
5943913;5785643;430;30131;162;145;45867;60;37598
5943914;5785643;427;29872;162;141;41754;60;37696
5943915;5785643;424;29672;159;141;44751;56;36883
5943916;5785643;421;29493;162;144;44998;55;36633
5943917;5785643;417;29219;162;144;41068;55;36108
5943918;5785643;414;28953;162;141;40826;56;36469
5943919;5785643;413;28928;162;141;40858;59;36711
5943920;5785643;409;28646;166;145;41144;58;37062
5943921;5785643;408;28578;174;154;41739;58;37345
5943922;5785643;405;28384;170;151;43791;60;36342
5943923;5785643;402;28140;170;151;43799;59;35971
5943924;5785643;400;28001;168;152;43515;60;35849
5943925;5785643;398;27857;168;149;39801;59;35700
5943926;5785643;397;27765;168;150;42913;58;35282
5943927;5785643;393;27519;170;150;42136;57;34957
5943928;5785643;392;27465;176;160;42795;56;34570
5943929;5785643;386;27034;157;139;41367;55;34229
5943930;5785643;388;27131;159;140;41436;57;34929
5943931;5785643;384;26876;163;143;41642;57;34927
5943932;5785643;382;26725;159;139;41365;60;35376
5943933;5785643;381;26695;163;145;41773;58;33105
5943934;5785643;382;26727;165;151;40576;58;32857
5943935;5785643;381;26657;170;153;40744;57;32565
5943936;5785643;378;26472;173;152;40081;57;32340
5943937;5785643;376;26327;165;148;39805;56;32030
5943938;5785643;371;25982;173;152;39616;53;31897
5943939;5785643;371;25960;167;149;39232;53;31660
5943940;5785643;369;25854;161;141;38704;53;31747
5943941;5785643;369;25826;159;137;38453;53;31505
5943942;5785643;368;25762;153;134;38219;53;31629
5943943;5785643;364;25486;153;131;38008;52;31149
5943944;5785643;364;25453;153;133;34795;55;31865
5943945;5785643;363;25388;157;137;35116;53;31389
5943946;5785643;357;25008;159;139;34433;53;31632
5943947;5785643;356;24912;161;141;34833;54;32083
5943948;5785643;357;25007;163;146;34904;55;31928
5943949;5785643;353;24744;163;147;33263;54;32015
5943950;5785643;350;24533;162;146;33327;62;30787
5943951;5785643;351;24599;157;141;32445;61;30271
5943952;5785643;356;24915;157;137;30832;57;29987
5943953;5785643;359;25122;153;134;31929;55;29642
5943954;5785643;355;24828;150;134;31328;56;29422
5943955;5785643;356;24895;148;133;31284;54;29087
5943956;5785643;354;24787;148;131;30742;53;28758
5943957;5785643;352;24640;149;129;33706;53;28496
5943958;5785643;351;24584;142;122;29783;53;28498
5943959;5785643;351;24593;138;119;30229;50;27900
5943960;5785643;352;24646;135;114;29214;49;27954
5943961;5785643;353;24701;133;110;28964;48;27653
5943962;5785643;352;24656;133;109;28898;47;26804
5943963;5785643;353;24689;133;111;28544;49;27560
5943964;5785643;352;24659;136;117;29011;56;27804
5943965;5785643;353;24734;136;119;29112;54;28336
5943966;5785643;354;24807;143;123;29423;51;28642
5943967;5785643;365;25572;151;134;30187;51;28591
5943968;5785643;364;25503;150;131;31255;48;33292
5943969;5785643;361;25258;151;134;31418;48;32711
5943970;5785643;369;25858;150;130;31671;47;32257
5943971;5785643;368;25773;147;128;31546;46;32192
5943972;5785643;367;25723;147;124;31285;45;32078
5943973;5785643;369;25839;147;127;32129;47;32498
5943974;5785643;374;26198;150;132;32671;50;33042
5943975;5785643;373;26076;150;131;32549;49;33089
5943976;5785643;375;26268;153;128;31859;50;33235
5943977;5785643;376;26342;153;129;31945;50;33636
5943978;5785643;380;26633;153;132;32261;51;34078
5943979;5785643;383;26825;157;140;38149;53;34375
5943980;5785643;388;27146;157;140;34437;54;35063
5943981;5785643;391;27405;162;142;34547;60;35140
5943982;5785643;396;27739;162;145;35060;52;34601
5943983;5785643;400;28023;163;149;35344;53;34814
5943984;5785643;410;28688;177;158;36009;62;36406
5943985;5785643;-1;-1;-1;-1;-1;68;36841
5943988;5785643;422;29565;180;163;37432;70;42960
5943989;5785643;420;29415;180;164;38447;73;43162
5943990;5785643;421;29481;174;157;38404;65;42678
5943991;5785643;425;29748;170;152;36702;65;41436
5943992;5785643;425;29725;163;149;36461;60;41094
5943993;5785643;430;30071;163;144;35896;57;38338
5943994;5785643;431;30178;162;145;36383;57;40484
5943995;5785643;433;30315;162;142;37088;55;40332
5943996;5785643;438;30637;157;139;36826;56;40078
5943997;5785643;438;30675;157;136;36683;55;37537
5943998;5785643;440;30781;157;138;36807;58;37922
5943999;5785643;453;31694;163;146;37378;55;37461
5944000;5785643;449;31428;162;144;38024;56;38614
5944001;5785643;453;31684;162;143;37985;53;38260
5944002;5785643;456;31891;162;142;37901;55;37853
5944003;5785643;462;32338;162;145;38101;52;37587
5944004;5785643;466;32623;163;146;38841;54;37770
5944005;5785643;467;32659;163;146;38800;55;38472
5944006;5785643;470;32891;163;150;44089;54;38423
5944007;5785643;470;32912;171;152;44219;57;38868
5944008;5785643;474;33198;179;153;44045;56;39171
5944009;5785643;478;33471;180;154;43836;60;39673
5944010;5785643;484;33905;180;156;43985;59;39826
5944011;5785643;497;34784;180;164;44556;60;40884
5944012;5785643;498;34879;180;158;44595;59;38059
5944013;5785643;495;34676;176;151;44082;58;37600
5944014;5785643;496;34751;171;148;43837;58;37413
5944015;5785643;499;34948;176;150;44034;58;37766
5944016;5785643;501;35079;180;164;44310;59;39327
5944017;5785643;504;35299;179;160;45174;59;39054
5944018;5785643;506;35450;180;162;45325;61;39523
5944019;5785643;508;35536;182;163;45447;56;38421
5944020;5785643;516;36122;183;165;47145;58;38546
5944021;5785643;512;35866;188;166;48224;58;38309
5944022;5785643;514;35967;183;164;48098;57;38300
5944023;5785643;518;36287;188;166;48214;56;38294
5944024;5785643;522;36509;188;169;48437;55;38041
5944025;5785643;525;36748;193;172;48656;57;38155
5944026;5785643;533;37293;204;179;48032;58;38610
5944027;5785643;543;38008;223;197;50603;57;38635
5944028;5785643;534;37392;214;188;49986;56;38496
5944029;5785643;538;37693;216;193;50287;60;38865
5945687;5785643;538;37681;200;172;58500;62;40728
5945688;5785643;535;37441;200;174;58604;62;40499
5945689;5785643;531;37198;198;176;58764;62;40261
5945690;5785643;528;36974;198;173;57828;62;40067
5945691;5785643;526;36839;194;171;57692;61;39787
5945692;5785643;521;36463;194;175;57944;62;40014
5945693;5785643;523;36622;200;179;58254;63;40345
5945694;5785643;517;36198;200;176;48160;62;39732
5945695;5785643;519;36341;200;178;48274;63;39660
5945696;5785643;509;35649;195;175;49002;62;38346
5945697;5785643;507;35518;189;173;48870;60;38359
5945698;5785643;492;34426;194;175;48980;59;37947
5945699;5785643;488;34190;202;181;48031;58;36853
5945700;5785643;479;33500;198;175;48811;56;36354
5945701;5785643;478;33467;198;177;48929;56;36417
5945702;5785643;471;32966;198;177;48923;54;35590
5945703;5785643;469;32831;198;176;48848;57;35647
5945704;5785643;465;32550;200;179;52132;56;35224
5945705;5785643;462;32361;191;171;52526;66;35700
5945706;5785643;461;32296;185;166;51166;63;35455
5945707;5785643;458;32060;180;163;50929;57;35363
5945708;5785643;453;31693;180;163;50908;57;35456
5945709;5785643;450;31532;174;156;41608;56;35065
5945710;5785643;449;31402;174;160;50386;59;35263
5945711;5785643;447;31268;174;155;44163;57;35091
5945712;5785643;451;31552;172;149;40927;56;35121
5945713;5785643;445;31148;166;147;40622;58;35349
5945714;5785643;444;31087;162;143;40480;57;35648
5945715;5785643;442;30920;166;141;40211;58;33891
5945716;5785643;439;30716;162;144;40446;61;38772
5945717;5785643;435;30483;162;145;46006;61;38163
5945718;5785643;434;30396;165;144;45947;61;37971
5945719;5785643;432;30260;162;146;45552;58;37538
5945720;5785643;430;30118;162;144;45395;56;37317
5945721;5785643;429;30011;165;146;45086;57;37222
5945722;5785643;424;29660;163;146;45121;57;37234
5945723;5785643;420;29379;162;149;45354;57;37476
5945724;5785643;419;29314;166;146;41206;56;36819
5945725;5785643;416;29110;166;146;41180;57;36901
5945726;5785643;414;28991;172;149;41415;60;37204
5945727;5785643;411;28801;172;152;41626;57;37332
5945728;5785643;410;28731;170;152;44106;60;36499
5945729;5785643;407;28513;176;161;49462;60;36491
5945730;5785643;403;28243;174;154;40188;59;36063
5945731;5785643;403;28211;174;154;40155;59;35736
5945732;5785643;399;27917;174;162;42900;58;35390
5945733;5785643;397;27809;174;157;40369;55;34694
5945734;5785643;396;27696;177;163;43026;55;34673
5945735;5785643;398;27895;165;142;41531;55;34540
5945736;5785643;391;27346;159;136;41134;55;34274
5945737;5785643;388;27181;153;134;40986;58;34718
5945738;5785643;386;27051;159;138;41261;60;35085
5945739;5785643;395;27640;167;146;41818;55;33576
5945740;5785643;402;28108;177;158;40748;54;33267
5945741;5785643;400;28020;177;157;40660;58;34048
5945742;5785643;387;27061;177;157;40458;54;32768
5945743;5785643;381;26679;177;159;40654;57;33645
5945744;5785643;379;26532;165;151;39102;58;33290
5945745;5785643;375;26235;167;146;39086;60;33545
5945746;5785643;373;26097;165;148;38731;56;32254
5945747;5785643;372;26012;159;141;38696;55;31949
5945748;5785643;370;25934;157;137;38391;54;31642
5945749;5785643;368;25744;153;129;34524;56;31419
5945750;5785643;366;25634;153;132;34721;53;31620
5945751;5785643;368;25753;157;137;35064;54;31891
5945752;5785643;362;25348;159;141;35386;55;32291
5945753;5785643;363;25422;165;145;35675;56;32776
5945754;5785643;363;25398;168;148;35840;55;32910
5945755;5785643;367;25664;168;151;36106;54;31980
5945756;5785643;377;26390;163;148;34154;55;32338
5945757;5785643;359;25121;157;137;32193;53;32441
5945758;5785643;360;25211;151;134;31993;56;29933
5945759;5785643;359;25164;153;133;31872;56;29853
5945760;5785643;358;25064;150;132;31365;54;29612
5945761;5785643;361;25288;149;128;31075;55;29013
5945762;5785643;360;25228;149;129;33559;52;28608
5945763;5785643;356;24940;149;126;30086;52;28395
5945764;5785643;357;24965;139;122;29806;51;28120
5945765;5785643;355;24864;137;119;29564;50;27859
5945766;5785643;356;24905;136;115;29306;50;27686
5945767;5785643;358;25029;133;112;29063;50;28219
5945768;5785643;358;25056;133;111;29006;49;27249
5945769;5785643;360;25179;133;113;29129;48;27360
5945770;5785643;356;24919;136;117;29457;53;27705
5945771;5785643;358;25053;143;121;29723;52;28196
5945772;5785643;360;25186;141;121;30075;51;28107
5945773;5785643;362;25335;149;128;32408;52;34076
5945774;5785643;365;25531;150;131;31260;48;32999
5945775;5785643;365;25516;157;137;31676;48;32944
5945776;5785643;372;26058;147;128;31542;47;32529
5945777;5785643;372;26058;147;124;31271;47;32514
5945778;5785643;370;25930;147;125;31323;47;32318
5945779;5785643;376;26299;150;131;32108;47;32565
5945780;5785643;376;26328;151;132;32202;50;32971
5945781;5785643;376;26315;152;134;32787;49;33561
5945782;5785643;377;26359;153;127;31797;49;33385
5945783;5785643;379;26557;153;134;37162;50;33668
5945784;5785643;384;26849;153;131;32200;53;34193
5945785;5785643;390;27300;159;141;32915;53;34477
5945786;5785643;388;27176;157;141;33860;56;34887
5945788;5785643;400;28018;163;149;35339;56;34776
5945789;5785643;402;28127;170;150;35448;53;34814
5945790;5785643;406;28448;176;155;35768;62;36406
5945791;5785643;410;28704;177;158;36025;61;36365
5945792;5785643;-1;-1;-1;-1;-1;68;36874
5945794;5785643;426;29796;180;163;37450;71;43031
5945795;5785643;426;29818;180;159;37182;67;42740
5945796;5785643;425;29773;177;162;43050;63;42461
5945797;5785643;427;29864;171;152;36665;60;41095
5945798;5785643;428;29974;165;146;36284;57;40934
5945799;5785643;431;30149;165;146;36307;58;40841
5945800;5785643;434;30410;162;146;37344;58;40397
5945801;5785643;438;30638;163;146;37367;56;40365
5945802;5785643;439;30754;157;138;36773;54;39752
5945803;5785643;441;30880;153;134;36480;55;37757
5945804;5785643;447;31292;157;139;36889;58;38918
5945805;5785643;450;31483;162;144;37178;54;37610
5945806;5785643;450;31475;162;142;37898;53;38354
5945807;5785643;452;31671;157;138;37602;53;38078
5945808;5785643;457;31987;157;139;37676;53;37971
5945809;5785643;463;32378;162;144;38017;55;38352
5945810;5785643;467;32665;163;148;38343;53;37926
5945811;5785643;470;32931;174;154;44758;56;38160
5945812;5785643;473;33095;170;153;44465;54;38542
5945813;5785643;476;33293;179;158;42369;56;38925
5945814;5785643;478;33439;180;158;44360;59;39443
5945815;5785643;480;33570;180;157;44082;60;39663
5945816;5785643;496;34726;180;156;41137;63;40433
5945817;5785643;498;34849;180;162;44428;60;40558
5945818;5785643;500;35024;180;156;44626;58;37882
5945819;5785643;500;35006;176;152;44324;58;37853
5945820;5785643;502;35117;176;149;44143;58;37681
5945821;5785643;503;35211;176;151;44073;60;37808
5945822;5785643;505;35327;172;151;44594;59;39573
5945823;5785643;508;35541;180;156;44921;59;39368
5945824;5785643;509;35653;180;158;45034;61;39750
5945825;5785643;514;35960;180;164;47116;57;38824
5945826;5785643;511;35778;182;160;46811;56;38630
5945827;5785643;515;36065;182;162;46937;61;38546
5945828;5785643;515;36067;183;163;47990;57;38424
5945829;5785643;518;36264;183;164;47827;57;38809
5945830;5785643;522;36542;188;168;48089;58;39070
5945831;5785643;527;36907;193;171;48321;58;39512
5945832;5785643;530;37109;204;176;47848;58;38587
5945833;5785643;534;37407;208;181;48145;60;39080
5945834;5785643;539;37712;216;193;50306;58;38696
5947492;5785643;539;37712;200;173;58570;63;40742
5947493;5785643;534;37408;200;174;58655;63;40547
5947494;5785643;531;37157;198;176;58010;62;40217
5947495;5785643;526;36846;194;172;57700;61;39932
5947496;5785643;523;36594;189;168;57448;61;39691
5947497;5785643;519;36354;189;170;57591;62;39765
5947498;5785643;518;36272;189;170;49598;62;39552
5947499;5785643;514;36012;189;174;49364;61;39466
5947500;5785643;515;36059;194;175;49411;62;38347
5947501;5785643;506;35437;189;172;48789;63;38370
5947502;5785643;504;35262;189;170;48614;59;37886
5947503;5785643;497;34758;189;172;48748;60;37683
5947504;5785643;483;33786;204;182;49255;55;36437
5947505;5785643;479;33508;200;178;48977;55;36162
5947506;5785643;477;33363;189;170;48463;55;36018
5947507;5785643;475;33254;189;171;48494;56;35918
5947508;5785643;474;33180;198;173;48617;58;35936
5947509;5785643;471;32957;194;175;53140;70;38259
5947510;5785643;464;32494;185;167;52255;70;35924
5947511;5785643;464;32489;185;169;51358;60;36149
5947512;5785643;459;32152;179;159;51118;59;35787
5947513;5785643;456;31922;180;161;50770;57;35423
5947514;5785643;453;31724;179;164;50621;59;35700
5947515;5785643;452;31660;177;164;48348;59;35545
5947516;5785643;457;31984;175;155;41359;59;36402
5947517;5785643;454;31747;172;152;41122;58;36330
5947518;5785643;449;31420;168;151;47382;58;35869
5947519;5785643;450;31515;168;149;40819;58;36309
5947520;5785643;445;31153;162;145;40484;59;34146
5947521;5785643;441;30837;162;146;46431;60;34446
5947522;5785643;439;30728;163;146;46252;59;38339
5947523;5785643;439;30722;165;149;46458;59;38330
5947524;5785643;437;30565;168;151;46446;58;37998
5947525;5785643;434;30394;163;148;45671;60;37773
5947526;5785643;431;30179;170;151;45913;57;37589
5947527;5785643;426;29825;170;150;45396;57;37486
5947528;5785643;423;29623;168;151;45488;59;37898
