from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5874368;6016699;499;34908;155;98;34939;122;109;44554;137;122;44972;69;40032;58;40009;38
5874369;6016699;503;35194;157;99;35316;122;109;44327;134;118;43216;69;40092;59;40070;38
5874370;6016699;506;35408;156;99;35303;122;108;44268;134;117;43157;70;40382;59;40359;39
5874371;6016699;507;35512;156;99;35407;122;108;43944;131;112;42741;71;41746;60;41196;39
5874372;6016699;511;35794;157;99;35595;122;112;43549;131;115;42708;71;41895;60;41883;39
5874373;6016699;513;35925;159;101;35977;122;110;43181;131;113;41544;72;41988;61;41975;40
5874374;6016699;517;36219;161;102;36179;122;111;42985;131;113;41349;73;41607;62;41566;40
5874375;6016699;518;36286;162;102;36233;122;109;42668;128;114;41056;73;41427;61;41405;39
5874376;6016699;522;36573;163;103;36478;116;99;42276;125;101;40640;74;41763;62;41741;40
5874377;6016699;526;36812;162;103;36759;110;97;42114;122;99;40477;75;42085;63;42063;40
5874378;6016699;534;37410;162;102;37057;122;109;42898;131;113;41521;75;42101;63;42078;40
5874379;6016699;530;37135;163;103;37271;122;113;44426;128;113;40961;76;43016;64;42994;41
5874380;6016699;531;37199;163;103;37272;122;112;44344;128;111;42008;75;43171;64;42479;41
5874381;6016699;533;37301;164;104;37466;122;109;43407;128;112;42031;76;42547;64;42525;41
5874382;6016699;540;37786;165;104;37704;125;112;43187;134;119;42332;79;42884;66;42862;42
5874383;6016699;539;37740;166;105;37737;122;115;43906;131;115;42380;75;44761;65;44739;42
5874384;6016699;542;37946;168;106;38198;128;118;44113;134;119;42846;76;45139;65;45117;42
5874385;6016699;545;38138;170;108;38387;134;121;43902;143;123;43620;76;44980;65;44958;42
5874386;6016699;551;38548;170;107;38830;128;116;45944;143;122;43211;75;47023;64;47000;42
5874387;6016699;555;38856;170;107;38840;131;119;45825;143;123;44699;75;47104;65;47082;42
5874388;6016699;559;39107;171;108;39215;137;122;46075;149;135;43740;75;47357;65;47335;42
5874389;6016699;565;39552;173;109;39563;125;108;44324;128;109;42756;75;46864;65;47445;42
5874390;6016699;566;39636;174;110;39774;128;106;44183;128;107;42615;75;46479;65;47060;42
5874391;6016699;570;39874;176;112;40335;128;109;44395;131;110;42827;75;46970;65;47552;42
5874392;6016699;574;40187;176;111;40298;131;118;45873;134;115;43162;76;47293;66;47875;43
5874393;6016699;579;40528;177;112;40399;137;123;46710;140;120;43518;77;47670;66;48252;43
5874394;6016699;580;40590;177;112;40475;140;121;46574;146;120;44869;77;47761;67;48256;43
5874395;6016699;579;40546;179;113;40718;137;120;46532;146;119;44827;78;47977;67;48559;44
5874396;6016699;585;40956;179;113;40944;137;121;46908;149;120;45203;79;48083;68;48664;45
5874397;6016699;601;42066;184;116;42026;152;131;48134;149;129;46430;81;49106;70;49687;46
5874398;6016699;600;42020;184;116;42027;152;130;48089;149;128;46384;81;49220;70;49801;46
5874399;6016699;607;42497;187;118;42600;152;137;48565;162;135;46861;82;49560;71;50141;46
5874400;6016699;609;42654;187;118;42600;158;145;49526;168;143;47821;83;49945;71;50527;47
5874401;6016699;610;42700;187;118;42565;158;146;49572;168;144;47867;82;48983;71;49394;48
5874402;6016699;616;43116;187;118;42565;167;152;49987;171;150;48282;83;49405;72;49817;48
5874403;6016699;620;43433;188;119;42786;176;156;48668;174;154;48600;-1;49715;-1;50126;-1
5874404;6016699;623;43604;188;119;42786;179;159;48839;174;157;48771;-1;49947;-1;50358;-1
5874405;6016699;627;43860;197;125;44014;182;162;49095;177;160;49026;-1;50361;-1;50772;-1
5874406;6016699;631;44147;197;125;44014;185;166;49382;186;164;49314;-1;50611;-1;51022;-1
5874407;6016699;636;44491;197;125;44014;188;171;49726;186;169;49658;-1;50993;-1;51405;-1
5874408;6016699;643;45014;197;125;44014;209;188;60668;192;166;54411;86;51111;75;51522;51
5876113;6016699;417;29212;127;81;29789;149;128;37944;159;132;37944;69;38872;60;38850;42
5876114;6016699;427;29858;127;81;29789;140;116;37064;149;120;37064;69;38683;60;38661;42
5876115;6016699;423;29612;125;79;29421;134;112;36819;149;116;36819;68;38303;59;38280;42
5876116;6016699;421;29483;125;79;29276;134;111;36690;149;115;36690;68;38394;59;38372;42
5876117;6016699;427;29875;126;80;29539;143;119;37269;155;123;37269;69;38879;61;38857;43
5876118;6016699;428;29930;126;80;29539;143;120;37324;155;124;37324;69;37439;61;37417;43
5876119;6016699;404;28262;117;74;28079;128;105;35484;143;109;35484;64;37012;56;36990;39
5876120;6016699;402;28150;117;74;28055;128;104;35423;143;108;35423;64;36848;56;36825;39
5876121;6016699;407;28491;117;74;28229;131;109;35764;143;113;35764;65;37217;57;37194;40
5876122;6016699;410;28701;117;74;28229;134;112;35974;149;116;35974;65;37509;57;37486;40
5876123;6016699;375;26273;118;75;25775;155;136;37691;168;140;37691;62;37161;54;37139;38
5876124;6016699;370;25882;118;75;25775;158;141;37987;168;145;37987;61;36718;54;36696;38
5876125;6016699;367;25666;116;73;25455;155;137;37730;168;141;37730;61;36462;53;36440;38
5876126;6016699;367;25711;115;73;25357;158;141;38025;174;145;38025;60;36522;53;36500;38
5876127;6016699;378;26462;115;73;25315;128;103;33992;162;128;33992;59;37257;51;37235;35
5876128;6016699;374;26185;109;69;25865;125;100;33123;162;125;33123;58;36853;50;36830;34
5876129;6016699;370;25914;109;69;25853;119;97;32935;162;122;32935;58;36634;50;36612;34
5876130;6016699;366;25589;107;68;25370;128;104;33433;162;129;33433;57;36360;50;36338;34
5876131;6016699;364;25515;107;68;25254;128;105;32764;162;130;32764;57;36078;50;36056;34
5876132;6016699;366;25629;113;71;25526;128;107;32878;162;132;32878;58;36572;50;36550;34
5876133;6016699;371;25971;113;71;25526;140;119;33752;168;119;29880;58;37155;50;37133;34
5876134;6016699;367;25704;111;70;25373;137;116;32804;168;116;28933;58;36316;51;36294;35
5876135;6016699;368;25730;112;71;25631;140;116;32831;168;116;28960;59;36629;51;36606;35
5876136;6016699;384;26888;113;71;25686;152;132;33989;174;133;30117;59;36833;51;36811;35
5876137;6016699;380;26580;116;74;26382;149;128;33681;174;128;29810;61;37472;53;37450;37
5876138;6016699;380;26628;116;74;26382;149;129;33728;174;129;29857;61;37549;53;37526;37
5876139;6016699;384;26874;118;75;26636;152;131;33975;174;132;30104;61;37794;54;37772;37
5876140;6016699;-1;-1;123;78;27627;-1;-1;-1;-1;-1;-1;63;38032;56;38010;39
5876141;6016699;-1;-1;123;78;27627;-1;-1;-1;-1;-1;-1;63;38403;56;38381;39
5876142;6016699;363;25384;123;78;27627;161;122;27277;165;145;28285;63;38804;56;38782;39
5876143;6016699;372;26048;108;69;25532;170;155;31813;174;155;28949;60;31476;52;31454;37
5876144;6016699;358;25081;106;67;24895;152;118;26974;159;141;27982;59;31060;51;31038;36
5876145;6016699;356;24949;106;67;24895;146;116;26843;159;139;27851;59;30405;51;30382;36
5876146;6016699;357;24994;106;67;24895;146;117;26887;159;140;27895;59;31373;51;31351;36
5876147;6016699;360;25224;110;70;25686;155;120;27118;162;143;28125;61;31591;53;31569;38
5876148;6016699;360;25196;108;69;24897;140;108;27689;159;141;27950;60;31987;52;31965;36
5876149;6016699;357;25018;108;68;24829;137;106;27511;155;138;27771;60;31817;52;31795;36
5876150;6016699;356;24928;108;68;24781;134;102;27830;155;137;27682;60;31720;52;31698;36
5876151;6016699;361;25287;109;69;25113;128;97;27534;155;134;38745;59;31498;51;31475;36
5876152;6016699;364;25490;108;68;25282;122;92;27139;149;129;38374;59;31384;51;31362;35
5876153;6016699;367;25709;109;69;25514;122;96;27400;152;133;38610;59;31743;52;31721;36
5876154;6016699;378;26439;109;69;25578;140;113;27991;174;151;29195;61;32209;54;32186;37
5876155;6016699;377;26418;106;67;25869;140;112;27970;171;153;40538;61;31998;54;31976;37
5876156;6016699;374;26195;106;67;25869;125;109;30609;143;116;31675;57;31138;50;31116;34
5876157;6016699;371;25999;105;67;25640;122;106;30414;137;113;31480;57;30912;49;30890;34
5876158;6016699;371;25995;104;66;25254;122;106;30409;137;113;31475;56;30775;49;30752;33
5876159;6016699;377;26392;114;72;27567;125;112;30806;149;119;31872;61;33003;53;32981;37
5876160;6016699;378;26426;114;72;27567;125;113;30841;149;119;31907;58;30983;50;30961;34
5876161;6016699;377;26373;106;67;25863;125;112;31945;146;116;35245;58;31279;51;31256;35
5876162;6016699;381;26689;109;69;26555;134;121;32803;159;142;31496;60;31950;52;31928;36
5876163;6016699;378;26476;110;70;26509;131;118;32589;153;122;35889;60;31804;53;31781;36
5876164;6016699;379;26502;112;71;26316;131;121;33578;156;133;30872;61;31672;53;31649;35
5876165;6016699;377;26375;112;71;26312;131;120;33450;143;124;36750;61;31596;52;31574;35
5876166;6016699;381;26669;111;70;26652;122;102;30409;140;120;37321;58;32142;51;32119;34
5876167;6016699;381;26638;110;70;26426;122;105;30609;143;123;37521;58;32256;50;32113;34
5876168;6016699;404;28272;111;70;26465;152;136;32774;174;156;34693;59;32231;51;32088;34
5876169;6016699;381;26700;113;71;26428;131;114;31201;149;131;31201;56;32382;49;32359;33
5876170;6016699;383;26821;116;74;27239;131;116;29735;152;132;29735;56;31630;49;31607;33
5876171;6016699;400;27967;113;71;27000;152;133;30881;171;149;30881;56;31749;49;31726;33
5876172;6016699;385;26965;111;70;26687;137;119;29879;159;135;29879;56;32077;48;32055;33
5876173;6016699;395;27648;112;71;26815;149;128;30562;168;144;30562;56;32140;49;32118;33
5876174;6016699;397;27758;117;74;27712;149;130;30672;168;146;30672;59;32616;51;35772;34
5876175;6016699;395;27683;116;74;27456;137;118;33618;137;111;40646;58;32634;50;34241;33
5876176;6016699;396;27685;116;74;27413;137;118;33620;137;114;40828;58;34085;50;34342;34
5876177;6016699;397;27824;116;74;27325;146;123;35879;150;119;40778;58;34105;50;34362;34
5876178;6016699;405;28323;117;74;27464;158;139;37148;171;147;35894;59;40599;51;40198;34
5876179;6016699;398;27839;124;79;27808;155;132;36665;168;140;35411;61;40235;53;39834;35
5876180;6016699;396;27743;124;79;27808;155;131;36568;168;139;35314;61;40039;53;39639;35
5876181;6016699;406;28394;123;78;27225;149;127;36303;165;140;35940;60;39714;52;39314;34
5876182;6016699;404;28246;128;81;28510;146;125;36155;162;145;42419;60;39283;52;38883;34
5876183;6016699;402;28109;122;77;27654;146;123;32146;162;143;42282;60;39151;52;38751;34
5876184;6016699;403;28240;123;78;27931;146;123;35993;152;130;35252;60;38757;52;38357;34
5876185;6016699;406;28439;123;78;27931;146;125;36192;156;133;35451;61;39073;52;38673;34
5876186;6016699;404;28275;128;81;29249;146;122;35977;149;130;35256;60;38778;52;38377;34
5876187;6016699;423;29605;128;81;29249;137;123;42575;131;115;40939;61;37134;53;37111;34
5876188;6016699;417;29188;128;81;29249;128;117;42158;128;109;40522;61;37028;52;37006;34
5876189;6016699;416;29087;127;80;29036;131;119;42318;131;111;40682;61;36976;52;36953;34
5876190;6016699;418;29293;127;80;29139;134;118;41220;131;111;39584;64;36338;55;36316;36
5876191;6016699;419;29320;127;81;29024;137;119;41246;131;112;39610;69;36108;61;36086;37
5876192;6016699;422;29534;-1;-1;-1;128;112;40980;137;114;39344;61;35730;53;35708;34
5876193;6016699;423;29595;131;83;29355;131;116;41570;137;111;39586;63;35911;54;35889;36
5876194;6016699;421;29494;131;83;29358;131;118;41687;131;112;39614;63;35614;55;35592;36
5876195;6016699;423;29587;132;83;29425;140;121;41693;134;116;39944;64;36281;55;36259;36
5876196;6016699;428;29931;134;85;30178;140;126;41998;143;122;40361;64;36755;55;36733;36
5876197;6016699;425;29743;135;86;30446;140;125;41515;137;118;39635;64;36980;55;36958;36
5876198;6016699;434;30391;135;85;30322;137;122;52360;149;130;42390;66;37815;58;37793;37
5876199;6016699;432;30269;135;85;30274;140;124;41938;143;129;42267;66;38363;57;38341;38
5876200;6016699;433;30320;135;85;30257;134;122;52024;149;129;42318;66;38470;57;38447;37
5876201;6016699;450;31488;140;89;31370;134;120;51325;162;148;43877;68;38617;60;38595;37
5876202;6016699;444;31060;142;90;31815;131;117;50913;155;142;43450;69;40219;60;40196;38
5876203;6016699;444;31087;141;89;31570;128;117;50900;155;142;43477;69;39881;60;39859;38
5876204;6016699;446;31208;140;89;30910;134;118;51021;155;143;46343;69;39546;59;39523;38
5876205;6016699;442;30933;141;89;31121;134;117;50438;155;138;44061;71;39604;61;39582;41
5876206;6016699;451;31594;143;91;31630;134;121;50721;155;140;44517;69;39693;60;39671;38
5876207;6016699;450;31474;143;91;31662;140;124;42465;155;136;41050;69;39854;60;39832;38
5876208;6016699;459;32159;147;93;32393;140;119;42092;155;138;44385;69;40311;59;40289;38
5876209;6016699;460;32231;147;93;32393;140;120;42164;155;139;44456;69;40100;59;40077;38
5876210;6016699;462;32371;146;92;32458;131;117;42753;149;128;40737;69;39709;59;39687;38
5876211;6016699;461;32241;145;92;32308;131;117;42374;140;124;40358;69;39762;59;39740;38
5876212;6016699;463;32393;147;93;32512;125;112;41645;140;123;40315;68;39246;58;39224;38
5876213;6016699;465;32577;145;92;32280;125;113;41667;140;121;39989;67;38995;57;38973;37
5876214;6016699;467;32698;147;93;32550;128;114;41788;137;113;40118;64;38673;55;38651;36
5876215;6016699;476;33286;149;95;33372;131;118;41770;137;115;40482;64;37999;55;37977;36
5876216;6016699;476;33336;-1;-1;-1;131;116;42404;134;116;40768;68;39348;58;39330;37
5876217;6016699;475;33236;148;94;33087;125;112;42115;131;112;40479;67;39127;57;39105;37
5876218;6016699;485;33959;151;96;33517;122;106;41737;128;106;40101;68;37617;58;37595;38
5876219;6016699;481;33687;151;96;33589;122;112;41534;128;102;39829;67;37843;57;37821;37
5876220;6016699;484;33908;150;95;33848;122;108;41843;128;108;40206;67;40042;57;40020;38
5876221;6016699;486;34050;151;96;33995;122;105;44966;131;114;40625;67;39499;57;39477;37
5876222;6016699;493;34529;152;96;34168;122;107;44832;134;118;43161;67;39614;57;38799;37
5876223;6016699;492;34410;152;96;34271;122;104;44671;134;115;43000;67;39569;57;39547;37
5876224;6016699;494;34593;154;97;34496;122;105;44294;134;116;42623;68;39262;58;39331;38
5876225;6016699;498;34855;154;98;34933;122;106;44346;134;117;42674;68;39300;58;39369;38
5876226;6016699;501;35082;155;98;35051;122;105;43942;131;115;42271;69;39549;59;39370;38
5876227;6016699;505;35334;156;99;35262;122;110;43352;131;113;41716;70;39811;60;39788;39
5876228;6016699;508;35544;157;99;35466;122;109;43299;131;112;41663;70;40019;60;39997;39
5876229;6016699;510;35686;158;100;35681;122;107;42942;128;110;41305;71;41364;60;41342;39
5876230;6016699;514;35954;160;101;35854;122;106;42656;128;108;41020;72;41259;61;41218;39
5876231;6016699;516;36116;161;102;36051;116;99;42271;125;101;40634;72;41205;61;41183;39
5876232;6016699;520;36368;-1;-1;-1;110;96;42047;122;98;40411;72;41496;61;41228;39
5876233;6016699;522;36527;161;102;36522;110;92;41805;118;94;40169;73;41687;62;41665;40
5876234;6016699;524;36683;160;101;36764;110;94;41948;118;96;40312;74;41908;62;41885;40
5876235;6016699;525;36781;161;102;36843;113;97;42119;125;99;40483;74;42034;63;42012;40
5876236;6016699;527;36889;162;102;37003;122;113;44026;128;111;42002;74;42060;62;42037;40
5876237;6016699;530;37115;163;103;37247;122;111;43914;128;110;41940;74;42324;63;42301;40
5876238;6016699;534;37347;164;104;37509;122;109;43495;128;112;42402;75;44618;63;42570;41
5876239;6016699;536;37518;165;105;37637;125;115;43927;134;116;42663;75;44563;65;44540;42
5876240;6016699;538;37683;165;105;37707;125;115;43448;134;117;43165;75;44583;64;44560;42
5876241;6016699;551;38565;168;106;38381;128;115;45784;143;121;43132;74;44908;64;44886;42
5876242;6016699;549;38413;169;107;38627;125;113;45632;137;119;42952;74;44400;64;44378;42
5876243;6016699;553;38738;169;107;38627;131;118;45957;143;123;43262;75;44760;64;44738;42
5876244;6016699;557;38966;171;108;39215;125;111;44070;131;112;42502;71;44045;61;44023;40
5876245;6016699;560;39210;174;110;39893;125;108;44329;128;109;42761;75;46918;65;47500;42
5876246;6016699;563;39442;173;110;39574;128;109;44350;128;110;42782;76;46951;65;47533;42
5876247;6016699;566;39650;175;110;39803;125;110;44424;131;111;42856;76;47201;66;47782;43
5876248;6016699;570;39911;175;111;39998;131;118;45789;131;115;43136;77;47245;66;47826;43
5876249;6016699;571;39963;176;111;40101;131;117;44955;137;118;43387;77;47581;66;48163;43
5876250;6016699;577;40398;178;113;40619;140;121;46600;143;120;44895;78;47878;67;48460;44
5876251;6016699;578;40462;178;113;40360;140;122;46679;149;121;44975;79;48350;68;48931;45
5876252;6016699;584;40870;179;113;40976;134;120;46850;149;119;45145;79;48156;68;48737;44
5876253;6016699;593;41543;183;116;41810;140;124;47530;149;123;45826;80;48809;69;49390;45
5876254;6016699;598;41831;183;116;41810;143;127;47900;149;125;46195;81;49180;70;49761;45
5876255;6016699;607;42513;185;117;42145;158;143;49385;165;141;47680;82;48763;71;49174;48
5876256;6016699;605;42361;185;117;42145;152;141;49232;162;139;47527;82;48553;71;48964;47
5876257;6016699;607;42470;185;117;42150;155;142;49341;165;140;47637;82;48920;71;49331;48
5876258;6016699;612;42853;186;117;42293;161;148;49724;171;146;48019;82;49089;71;49500;48
5876259;6016699;614;42985;186;118;42320;164;150;49856;171;148;48152;82;50011;71;50422;48
5876260;6016699;627;43856;186;118;42320;182;162;49091;177;160;49023;-1;50181;-1;50592;-1
5876261;6016699;630;44119;197;125;44014;185;166;49354;186;163;54148;-1;50490;-1;50901;-1
5876262;6016699;632;44233;197;125;44014;185;168;49468;183;158;53788;-1;50484;-1;50895;-1
5876263;6016699;636;44503;197;125;44014;197;176;50742;189;159;53899;86;50712;75;51123;51
5876264;6016699;640;44791;197;125;44014;200;180;51029;192;163;54187;86;50936;75;51347;51
5876265;6016699;640;44821;197;125;44014;200;181;51060;192;164;54218;86;50967;75;51378;51
5876274;6016699;-1;-1;209;132;47687;182;161;50721;189;170;55854;85;54172;74;54149;49
5876275;6016699;-1;-1;209;132;47687;176;160;50596;189;169;55729;85;54151;74;54129;49
5876278;6016699;-1;-1;225;142;52152;218;199;69004;233;207;59435;92;60278;80;60256;54
5876279;6016699;-1;-1;225;142;52276;227;201;69183;233;210;59614;92;60404;81;60382;54
5877971;6016699;418;29258;124;79;29002;137;114;36904;149;118;36904;68;38605;60;38582;42
5877972;6016699;425;29742;125;79;29173;140;117;37136;149;121;37136;69;38769;60;38747;42
5877973;6016699;399;27933;115;73;27603;128;105;35012;143;109;35012;63;36324;55;36302;38
5877974;6016699;399;27900;115;73;27708;128;104;34980;143;108;34980;63;36553;55;36530;39
5877975;6016699;406;28406;116;74;27996;128;108;35679;143;112;35679;64;36942;56;36919;39
5877976;6016699;407;28487;117;74;28229;131;109;35760;143;113;35760;65;37238;57;37215;40
5877977;6016699;410;28699;117;74;28229;134;112;35972;149;116;35972;65;35065;57;35043;40
5877978;6016699;374;26207;115;73;25853;167;145;38312;180;149;38312;60;35159;53;35137;37
5877979;6016699;371;25987;117;74;25605;161;142;38092;174;146;38092;61;36661;54;36639;38
5877980;6016699;364;25484;114;72;25237;158;142;38078;171;146;38078;60;36518;53;36495;37
5877981;6016699;363;25418;115;73;25315;167;146;38372;174;150;38372;60;36306;53;36284;37
5877982;6016699;365;25549;114;72;25234;167;148;38503;177;152;38503;60;36382;53;36360;37
5877983;6016699;378;26430;110;69;25952;128;103;33368;162;128;33368;59;37043;51;37020;34
5877984;6016699;364;25507;110;70;26008;128;105;32747;162;130;32747;59;37043;51;37021;34
5877985;6016699;362;25358;107;68;25221;125;103;32597;162;128;32597;57;36082;50;36059;34
5877986;6016699;360;25209;106;67;24946;125;101;32459;162;126;32459;57;36044;49;36022;33
5877987;6016699;363;25392;106;67;24946;128;103;32642;162;128;32642;57;36628;49;36605;33
5877988;6016699;365;25522;111;70;25373;137;113;32622;168;113;28751;58;35716;50;35694;34
5877989;6016699;363;25438;111;70;25373;137;112;32539;168;112;28668;58;36251;51;36229;35
5877990;6016699;368;25726;111;70;25373;140;116;32827;168;116;28955;59;36606;51;36583;35
5877991;6016699;372;26038;115;73;26137;140;120;33138;168;120;29267;59;36847;52;36825;36
5877992;6016699;375;26268;115;73;26137;140;124;33368;171;124;29497;60;37106;52;37084;36
5877993;6016699;379;26542;117;74;26433;146;128;33642;171;128;29771;61;37331;53;37309;37
5877994;6016699;383;26785;118;75;26636;152;130;33886;174;131;30014;61;37760;54;37738;37
5877995;6016699;-1;-1;111;70;25178;-1;-1;-1;-1;-1;-1;61;38146;53;38124;37
5877996;6016699;363;25433;109;69;24980;167;146;31198;165;146;28334;60;30629;53;30607;37
5877997;6016699;360;25198;110;69;24992;155;120;27091;159;143;28099;60;30603;53;30581;37
5877998;6016699;359;25103;108;68;24738;152;118;26997;159;141;28004;60;30572;52;30550;36
5877999;6016699;354;24805;104;66;24183;146;114;26699;155;137;27706;58;29879;50;29857;35
5878000;6016699;353;24681;104;66;24183;140;112;26575;155;135;27582;58;30269;50;30247;35
5878001;6016699;353;24708;106;67;24895;140;113;26601;155;136;27609;59;30741;51;30719;36
5878002;6016699;359;25104;109;69;25106;152;118;26998;159;141;28005;60;31592;53;31570;37
5878003;6016699;357;24996;109;69;25106;137;106;27489;155;138;27750;60;32096;53;32074;37
5878004;6016699;354;24751;105;67;24449;134;102;27244;155;134;27505;59;31567;51;31544;36
5878005;6016699;354;24784;106;67;24491;128;98;26991;155;135;27538;59;31323;51;31301;35
5878006;6016699;359;25132;108;68;24842;128;97;26921;155;137;39432;58;30973;51;30951;35
5878007;6016699;361;25268;109;69;25495;122;96;27418;152;133;38628;59;31206;51;31184;35
5878008;6016699;365;25556;109;69;25604;128;99;27618;155;136;38828;59;31754;52;31732;36
5878009;6016699;375;26247;110;70;25913;140;110;27798;168;150;40366;60;31966;53;31943;37
5878010;6016699;374;26187;110;70;25913;140;109;27738;165;149;40306;60;32083;53;32061;37
5878011;6016699;377;26358;106;67;25990;140;112;27910;171;152;40478;57;31222;50;31200;34
5878012;6016699;371;25964;106;67;25990;122;106;30378;137;113;31444;57;31282;50;31259;34
5878013;6016699;368;25759;104;66;25254;122;107;31240;134;110;31240;56;30569;49;30547;33
5878014;6016699;373;26090;105;66;25372;122;108;30504;137;115;31570;57;30548;49;30526;34
5878015;6016699;371;25992;105;67;25589;122;110;31625;137;114;34925;57;30932;50;30910;34
5878016;6016699;378;26450;106;67;25962;122;111;31864;143;115;35164;61;32079;53;32057;36
5878017;6016699;376;26290;107;68;26179;122;110;31998;143;114;35298;59;31544;51;31522;35
5878018;6016699;375;26220;109;69;26235;128;114;32333;146;118;35633;60;31555;52;31533;35
5878019;6016699;375;26220;111;70;26085;131;117;33296;143;121;36595;60;31358;52;31336;35
5878020;6016699;376;26296;111;70;26108;125;115;33092;140;119;36392;59;32181;51;32159;34
5878021;6016699;377;26392;110;70;26254;125;108;30242;143;119;36452;59;32149;51;32126;34
5878022;6016699;376;26310;110;70;26329;122;102;30396;140;120;37308;58;31772;50;31750;34
5878023;6016699;376;26288;111;70;26292;122;107;30741;149;124;30741;59;31897;51;31875;34
5878024;6016699;383;26780;112;71;26284;134;117;30886;156;133;30886;59;32283;51;32261;34
5878025;6016699;379;26557;110;70;26366;131;113;29471;149;129;29471;56;31387;48;31364;33
5878026;6016699;379;26561;110;70;26366;131;113;29475;149;129;29475;56;31445;48;31422;32
5878027;6016699;384;26854;111;70;26528;134;117;29768;156;133;29768;56;31859;48;31837;32
5878028;6016699;392;27453;116;74;27208;146;125;30367;162;141;30367;58;32487;50;35642;34
5878029;6016699;391;27354;116;74;27208;146;124;30268;162;140;30268;58;32470;50;35626;33
5878030;6016699;394;27599;116;74;27239;140;117;33562;143;116;40978;58;32644;50;34458;34
5878031;6016699;392;27414;115;73;27126;137;118;35470;137;114;40369;58;33650;50;33907;33
5878032;6016699;395;27630;117;74;27420;140;117;33565;143;117;40585;58;33965;50;34222;34
5878033;6016699;398;27879;117;74;27464;146;124;35935;150;120;40834;59;34298;51;34555;34
5878034;6016699;396;27733;123;78;27225;155;131;36558;168;139;35304;59;40046;51;39646;34
5878035;6016699;392;27448;123;78;27225;146;127;36274;162;135;35020;60;39781;51;39380;34
5878036;6016699;393;27492;123;78;27225;149;127;36317;162;135;35063;60;39684;51;39283;34
5878037;6016699;397;27756;122;77;27615;155;131;36582;168;139;35328;60;39213;52;38813;34
5878038;6016699;397;27795;122;77;27654;143;118;31832;152;132;35340;60;38831;51;38431;34
5878039;6016699;399;27899;123;78;27839;140;119;35734;149;127;35029;60;38478;51;38077;34
5878040;6016699;401;28068;123;78;27899;143;119;35770;149;128;35049;60;38378;52;37977;34
5878041;6016699;401;28038;125;79;28391;140;119;35740;149;127;35019;60;38594;52;38193;34
5878042;6016699;426;29809;128;81;29249;140;126;42779;134;118;41142;61;37164;53;37142;34
5878043;6016699;412;28806;124;79;28366;134;118;36859;131;115;39934;61;36683;53;36661;34
5878044;6016699;408;28594;124;79;28564;131;115;36610;131;111;39685;61;36603;53;36580;34
5878045;6016699;419;29331;127;81;29282;137;119;41258;131;112;39622;64;36274;55;36252;36
5878046;6016699;413;28897;127;81;28947;131;115;36640;131;109;39460;61;35991;53;35968;35
5878047;6016699;416;29104;129;81;28937;125;109;40551;128;102;38914;60;35965;53;35943;34
5878048;6016699;416;29112;129;82;28977;128;110;40836;134;112;39200;62;35602;54;35579;35
5878049;6016699;420;29387;130;82;29177;131;116;41306;131;111;39558;62;35803;54;35781;36
5878050;6016699;419;29300;131;83;29221;134;117;41431;131;113;39682;63;35971;55;35949;36
5878051;6016699;420;29424;129;82;29014;140;120;41196;131;113;39316;64;36431;55;36408;36
5878052;6016699;426;29845;135;85;30321;140;126;41617;143;120;39746;64;36749;55;36726;36
5878053;6016699;425;29717;135;85;30295;140;123;41882;137;128;42211;66;37948;58;37926;37
5878054;6016699;429;30051;134;85;30029;140;120;41721;137;125;42050;66;38223;57;38201;37
5878055;6016699;431;30140;133;84;29914;140;122;41810;140;127;42139;66;38675;57;37742;37
5878056;6016699;433;30330;142;90;31844;140;126;42391;146;132;42720;66;37976;57;37954;37
5878057;6016699;436;30524;142;90;31844;134;121;51166;155;134;42914;69;40396;60;40373;38
5878058;6016699;440;30775;137;87;30402;137;122;51281;155;138;43192;69;40509;60;38838;39
5878059;6016699;438;30644;140;89;30910;143;126;43357;152;134;43772;69;40018;60;39995;39
5878060;6016699;441;30878;141;89;31079;143;127;43409;155;137;44006;71;39827;61;39805;41
5878061;6016699;444;31088;141;89;31079;152;135;44526;155;137;44283;71;40139;61;40117;41
5878062;6016699;447;31288;147;93;32446;149;128;42729;155;140;44483;70;40062;59;40040;38
5878063;6016699;456;31919;147;93;32446;146;127;41092;149;131;40712;69;40195;59;40173;38
5878064;6016699;456;31945;146;93;32332;143;127;42046;149;127;40478;69;39967;59;39944;38
5878065;6016699;460;32198;146;92;32299;134;121;41875;143;123;40307;69;39921;59;39899;38
5878066;6016699;456;31929;144;91;32056;131;117;41606;140;119;40038;69;39841;58;39818;38
5878067;6016699;458;32055;145;92;32215;128;115;41823;137;117;39892;68;39295;58;39272;38
5878068;6016699;460;32234;144;91;32009;125;112;41260;134;114;39692;67;39149;57;39127;37
5878069;6016699;465;32542;145;92;32306;125;111;40945;131;114;39377;67;39150;57;39128;37
5878070;6016699;466;32599;146;92;32433;125;113;41026;137;116;39458;65;38345;56;38323;36
5878071;6016699;470;32875;147;93;32804;125;112;41356;131;112;39719;67;38622;57;38600;37
5878072;6016699;473;33128;148;94;32949;128;109;41185;131;109;39548;67;39074;57;39052;37
