from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5844423;6016696;469;32823;173;110;38436;172;159;55485;175;145;50432;81;-1;70;-1;46
5844424;6016696;465;32584;173;110;38436;169;154;56397;175;141;50194;81;-1;70;-1;46
5844425;6016696;457;31994;173;110;38436;160;144;39896;170;135;49794;81;-1;70;-1;46
5844426;6016696;462;32331;170;108;38093;163;149;55703;175;136;49501;79;-1;69;-1;45
5844427;6016696;466;32613;170;108;38046;166;150;55816;175;137;49614;79;-1;69;-1;45
5844428;6016696;472;33068;167;106;37372;163;148;55405;170;135;49202;77;-1;67;-1;44
5844429;6016696;478;33486;166;105;37187;166;149;55350;175;136;49147;77;-1;67;-1;43
5844430;6016696;484;33878;166;105;37187;175;156;54580;175;142;49528;77;-1;67;-1;43
5844431;6016696;487;34096;163;103;36405;172;154;54998;175;141;48796;76;-1;66;-1;43
5844432;6016696;-1;-1;163;103;36405;-1;-1;-1;-1;-1;-1;76;-1;66;-1;43
5844433;6016696;513;35920;163;103;36405;184;163;53030;179;149;47977;76;-1;66;-1;43
5844434;6016696;513;35910;158;100;34157;184;163;53020;179;149;47967;74;-1;64;-1;42
5844435;6016696;491;34336;159;100;34179;178;140;50296;170;145;50296;74;-1;64;-1;42
5844436;6016696;489;34218;159;100;34179;175;138;50178;170;143;50178;74;-1;64;-1;42
5844437;6016696;478;33434;157;100;33931;163;153;46568;170;144;49101;72;-1;62;-1;41
5844438;6016696;474;33195;155;98;33559;163;146;45244;170;140;48862;71;-1;62;-1;40
5844439;6016696;471;32971;153;97;33256;157;147;46105;163;137;48639;71;-1;62;-1;40
5844440;6016696;476;33341;151;96;34008;154;144;46967;160;138;48706;68;-1;59;-1;38
5844441;6016696;480;33629;150;95;34261;157;140;44815;163;143;46770;71;-1;61;-1;40
5844442;6016696;483;33829;150;95;34261;154;133;46145;151;126;44508;71;-1;62;-1;40
5844443;6016696;484;33906;150;95;34297;151;134;46222;154;128;44586;72;-1;62;-1;40
5844444;6016696;489;34246;150;95;34569;148;129;44975;154;133;44926;73;-1;63;-1;41
5844445;6016696;490;34318;152;96;34847;148;127;44964;154;133;44881;74;-1;64;-1;41
5844446;6016696;491;34378;152;96;34846;148;124;44749;151;130;44666;73;-1;63;-1;41
5844447;6016696;494;34571;153;97;34980;148;127;44941;154;133;44858;74;-1;64;-1;41
5844448;6016696;492;34440;151;96;34979;148;129;45486;154;133;45375;73;-1;63;-1;41
5844449;6016696;490;34270;151;96;35055;148;128;45399;157;134;45316;72;-1;62;-1;40
5844450;6016696;492;34464;149;94;34601;148;125;45510;163;145;49885;73;-1;63;-1;41
5844451;6016696;495;34649;150;95;35041;163;140;46662;173;152;49847;73;-1;63;-1;41
5844452;6016696;494;34570;150;95;35041;160;139;46583;173;151;49769;73;-1;63;-1;41
5844453;6016696;497;34813;150;95;34899;166;142;46826;173;154;50011;73;-1;64;-1;42
5844454;6016696;502;35137;156;99;35748;169;147;47150;179;159;50336;74;-1;64;-1;42
5844455;6016696;507;35462;156;99;35748;172;152;47475;185;163;50660;75;-1;65;-1;43
5844456;6016696;548;38352;174;110;39792;172;156;53258;191;181;54993;82;-1;71;-1;46
5844457;6016696;508;35559;174;110;39792;181;161;55895;200;174;52257;82;-1;71;-1;46
5844458;6016696;507;35505;174;110;39792;181;160;55841;200;173;52202;73;-1;64;-1;41
5844459;6016696;507;35485;157;100;36064;181;160;55821;200;173;52183;73;-1;64;-1;41
5844460;6016696;512;35836;157;100;36064;166;139;53165;182;162;52523;73;-1;64;-1;41
5844461;6016696;510;35691;157;100;36064;160;137;53020;179;156;57867;73;-1;64;-1;41
5844462;6016696;508;35559;156;99;35726;160;133;51650;176;155;53177;73;-1;64;-1;41
5844463;6016696;513;35930;156;99;35726;160;137;51948;179;159;53475;73;-1;64;-1;41
5844464;6016696;519;36304;161;102;37013;169;148;53818;194;169;53030;74;-1;65;-1;42
5844465;6016696;519;36339;164;103;37940;169;149;53852;194;170;53064;74;-1;65;-1;42
5844466;6016696;530;37080;164;103;37940;172;152;52975;194;174;55358;77;-1;67;-1;44
5844467;6016696;531;37173;169;107;39046;172;153;53069;194;175;55452;77;-1;67;-1;44
5844468;6016696;548;38375;169;107;39046;178;154;48576;193;168;48268;80;-1;69;-1;46
5844469;6016696;543;38045;178;113;39580;175;149;48246;188;163;47938;79;-1;69;-1;45
5844470;6016696;540;37780;178;113;39580;172;146;48070;184;160;47762;79;-1;68;-1;45
5844471;6016696;547;38277;183;116;40135;172;146;48064;184;160;47756;78;-1;67;-1;45
5844472;6016696;551;38597;183;116;40135;163;137;47414;172;153;48743;76;-1;66;-1;43
5844473;6016696;556;38938;186;118;41995;160;133;47104;166;149;48433;76;-1;65;-1;43
5844474;6016696;562;39306;186;118;41995;151;129;46849;157;145;48178;75;-1;65;-1;43
5844475;6016696;563;39420;186;118;41995;148;124;46494;157;140;47822;75;-1;64;-1;42
5844476;6016696;562;39336;186;118;41995;148;125;46553;157;141;47881;74;-1;64;-1;41
5844477;6016696;557;38985;175;111;39172;151;131;48582;145;121;45053;74;-1;64;-1;41
5844478;6016696;553;38719;175;111;39172;148;129;48396;142;119;44867;70;-1;60;-1;39
5844479;6016696;552;38655;175;111;39172;145;124;46141;139;112;44437;73;-1;63;-1;41
5844480;6016696;552;38658;172;109;38987;145;124;46128;139;112;44423;73;-1;63;-1;41
5844481;6016696;554;38804;172;109;39105;136;119;48065;132;115;44578;75;-1;65;-1;42
5844482;6016696;560;39197;174;110;39461;136;120;47720;135;120;44975;76;-1;65;-1;42
5844483;6016696;564;39493;176;111;39826;136;119;47523;135;119;45886;77;-1;66;-1;43
5844484;6016696;565;39544;177;112;40247;136;119;47572;135;119;45935;76;-1;65;-1;42
5844485;6016696;565;39550;177;112;39962;133;118;46895;135;120;45594;76;-1;65;-1;42
5844486;6016696;568;39741;178;112;40104;139;123;47422;142;123;45785;76;-1;66;-1;42
5844487;6016696;571;39957;180;114;40371;142;125;46777;148;126;45275;77;-1;66;-1;43
5844488;6016696;576;40351;180;114;40371;136;121;46534;145;125;44893;77;-1;66;-1;43
5844489;6016696;580;40610;185;117;41132;142;128;48040;148;127;45291;82;-1;70;-1;45
5844490;6016696;581;40677;184;116;41006;136;123;47365;151;129;46197;81;-1;70;-1;45
5844491;6016696;584;40848;185;117;41226;133;120;47475;142;122;45838;81;-1;70;-1;45
5844492;6016696;583;40803;185;117;41157;130;118;47308;135;120;45672;81;-1;70;-1;44
5844493;6016696;582;40716;184;116;41215;127;114;47062;132;116;45426;-1;-1;-1;-1;-1
5844494;6016696;584;40912;186;118;41541;124;108;46618;129;110;44982;84;-1;72;-1;46
5844495;6016696;589;41243;187;118;41820;124;113;46949;132;115;45313;83;-1;72;-1;46
5844496;6016696;594;41614;187;118;42078;130;118;47320;135;122;48904;83;-1;72;-1;46
5844497;6016696;599;41902;187;118;42248;136;122;47608;145;125;48905;83;-1;72;-1;47
5844498;6016696;602;42158;188;119;42590;142;123;49514;145;123;47946;83;-1;72;-1;47
5844499;6016696;607;42485;189;119;42778;142;128;49841;145;125;48783;82;-1;72;-1;47
5844500;6016696;608;42594;190;120;43143;142;127;49591;142;123;48449;83;-1;73;-1;47
5844501;6016696;612;42863;191;121;43194;142;126;49292;151;128;47724;83;-1;73;-1;47
5844502;6016696;617;43218;192;122;43722;145;121;48408;142;124;48476;83;-1;72;-1;47
5844506;6016696;629;44059;194;123;44620;154;136;50839;157;140;50253;79;-1;69;-1;45
5844507;6016696;633;44315;195;123;44840;154;137;50885;151;132;50226;81;-1;71;-1;46
5844508;6016696;638;44662;195;123;45185;151;131;50671;144;129;50055;81;-1;70;-1;46
5844509;6016696;641;44881;195;123;45503;154;139;51023;148;132;50273;81;-1;71;-1;46
5844510;6016696;646;45211;196;124;45805;154;139;48761;157;138;49713;82;-1;71;-1;47
5846247;6016696;464;32447;143;90;32710;154;134;39216;176;135;35344;72;-1;63;-1;45
5846248;6016696;461;32266;141;89;32455;154;132;39035;176;133;35164;71;-1;63;-1;44
5846249;6016696;455;31828;139;88;32177;145;127;38597;173;127;34726;71;-1;62;-1;44
5846250;6016696;452;31674;138;87;31808;142;124;38443;173;124;34572;70;-1;61;-1;42
5846251;6016696;449;31448;135;85;31437;142;121;38216;170;121;34345;69;-1;60;-1;42
5846252;6016696;447;31279;133;84;31114;142;119;38048;170;119;34177;68;-1;60;-1;41
5846266;6016696;-1;-1;138;87;33658;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5846267;6016696;-1;-1;138;88;33920;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5846268;6016696;-1;-1;138;88;33920;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5846269;6016696;-1;-1;139;88;30804;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5846270;6016696;441;30905;139;88;30804;184;158;52408;191;171;40644;72;-1;63;-1;45
5846271;6016696;439;30744;139;88;30804;184;170;53884;191;169;40484;72;-1;63;-1;45
5846272;6016696;435;30454;136;86;30694;184;166;53593;185;165;40193;71;-1;63;-1;45
5846273;6016696;431;30170;134;85;30397;175;154;39789;182;160;39909;71;-1;62;-1;44
5846274;6016696;429;30007;132;84;30205;169;152;39626;182;158;39746;71;-1;62;-1;44
5846275;6016696;433;30334;133;84;30342;163;146;43099;173;152;39321;70;-1;62;-1;44
5846276;6016696;439;30709;128;81;30685;160;144;42942;173;150;39164;70;-1;62;-1;44
5846277;6016696;438;30664;128;81;30689;157;143;42871;173;149;39093;68;-1;60;-1;42
5846278;6016696;421;29486;123;78;29701;154;142;51993;170;142;38593;66;-1;59;-1;42
5846279;6016696;424;29681;124;78;29773;154;139;51819;170;139;38418;67;-1;59;-1;42
5846280;6016696;431;30168;126;80;30217;154;140;51903;170;140;38503;67;-1;59;-1;41
5846281;6016696;434;30356;127;81;30553;154;139;51052;170;139;37651;68;-1;59;-1;41
5846282;6016696;438;30691;130;82;30959;151;130;37288;157;125;48647;68;-1;59;-1;41
5846283;6016696;441;30868;132;84;31257;151;131;37419;164;126;48778;68;-1;59;-1;41
5846284;6016696;443;30986;129;82;31083;154;139;50254;170;139;36854;69;-1;60;-1;41
5846285;6016696;441;30905;129;82;31083;151;131;36653;170;138;36773;67;-1;58;-1;40
5846286;6016696;438;30685;128;81;30771;154;140;50324;170;140;36923;67;-1;58;-1;40
5846287;6016696;439;30737;128;81;30626;154;140;36406;170;147;36363;67;-1;58;-1;40
5846288;6016696;439;30734;126;79;30060;154;140;36970;170;147;36360;67;-1;58;-1;39
5846289;6016696;438;30649;128;81;32240;154;139;36885;170;146;36275;69;-1;60;-1;41
5846290;6016696;437;30571;128;81;32240;154;138;36807;170;144;36197;69;-1;60;-1;41
5846291;6016696;462;32317;128;81;32240;154;139;36893;176;155;36893;69;-1;60;-1;41
5846292;6016696;445;31144;125;79;30812;142;122;35720;160;138;35720;68;-1;59;-1;41
5846293;6016696;440;30817;124;78;30640;139;117;35393;151;133;35393;67;-1;58;-1;39
5846294;6016696;440;30772;124;79;30734;139;115;35708;151;131;35708;67;-1;58;-1;40
5846295;6016696;448;31392;126;80;30875;139;117;35848;151;133;35848;67;-1;58;-1;40
5846296;6016696;445;31142;127;81;31249;139;115;36185;151;131;36185;68;-1;59;-1;40
5846297;6016696;445;31175;126;80;31064;139;117;36329;151;133;36329;68;-1;59;-1;40
5846298;6016696;451;31604;129;82;31422;142;121;37091;160;137;37091;69;-1;60;-1;41
5846299;6016696;456;31942;132;84;31991;142;125;37429;163;141;37429;70;-1;60;-1;41
5846300;6016696;452;31652;130;82;31731;142;128;37609;167;144;37609;70;-1;61;-1;42
5846301;6016696;453;31686;130;82;31731;154;141;38521;170;146;50532;-1;-1;-1;-1;-1
5846302;6016696;452;31628;173;110;38436;154;140;38463;170;141;50162;81;-1;70;-1;46
5846303;6016696;456;31924;170;107;37961;154;144;38759;173;139;50028;81;-1;70;-1;46
5846304;6016696;467;32657;170;107;37961;166;151;55868;175;138;49665;79;-1;69;-1;45
5846305;6016696;467;32708;169;107;37699;166;151;55836;175;138;49633;79;-1;69;-1;45
5846306;6016696;470;32873;168;106;37584;166;150;55539;175;137;49337;78;-1;68;-1;44
5846307;6016696;473;33106;168;106;37584;166;152;55725;175;139;49523;78;-1;67;-1;44
5846308;6016696;-1;-1;166;105;37187;-1;-1;-1;-1;-1;-1;78;-1;67;-1;44
5846309;6016696;-1;-1;163;103;36405;-1;-1;-1;-1;-1;-1;76;-1;66;-1;43
5846310;6016696;-1;-1;160;101;35151;-1;-1;-1;-1;-1;-1;76;-1;66;-1;43
5846311;6016696;-1;-1;160;101;35151;-1;-1;-1;-1;-1;-1;74;-1;65;-1;43
5846312;6016696;491;34386;158;100;34157;178;141;50346;170;146;50346;74;-1;65;-1;43
5846313;6016696;488;34164;158;100;34157;175;138;50124;170;143;50124;73;-1;63;-1;42
5846314;6016696;486;33987;158;100;34157;172;135;49947;170;140;49947;73;-1;63;-1;41
5846315;6016696;478;33464;157;99;33913;166;154;46598;170;140;49920;72;-1;62;-1;41
5846316;6016696;475;33277;155;98;33515;163;151;46411;170;143;50151;72;-1;62;-1;41
5846317;6016696;467;32686;151;96;32900;154;143;45821;163;140;48831;71;-1;62;-1;40
5846318;6016696;473;33129;150;95;33482;154;141;46754;154;135;45118;69;-1;60;-1;39
5846319;6016696;473;33102;150;95;33470;154;138;46494;151;132;44857;70;-1;60;-1;39
5846320;6016696;477;33422;150;95;34353;151;134;46214;151;132;47231;72;-1;62;-1;40
5846321;6016696;485;33943;149;95;34396;151;134;45898;151;132;47188;72;-1;62;-1;40
5846322;6016696;485;33972;150;95;34386;148;125;44698;151;133;47295;72;-1;62;-1;40
5846323;6016696;487;34115;150;95;34458;148;128;44763;151;133;44428;72;-1;63;-1;41
5846324;6016696;487;34103;150;95;34497;148;123;44472;151;129;44389;74;-1;64;-1;42
5846325;6016696;491;34367;151;95;34663;148;124;44858;151;130;44775;73;-1;63;-1;41
5846326;6016696;488;34154;150;95;34663;148;127;45361;154;133;45278;73;-1;63;-1;40
5846327;6016696;485;33917;148;94;34450;148;127;45378;154;133;45295;71;-1;62;-1;40
5846328;6016696;485;33976;149;94;34554;151;130;45989;163;142;49174;72;-1;62;-1;40
5846329;6016696;488;34171;150;95;34899;157;133;46185;163;145;49370;72;-1;62;-1;41
5846330;6016696;492;34420;150;95;34899;160;137;46433;173;148;49619;72;-1;63;-1;41
5846331;6016696;496;34739;151;95;35096;166;141;46752;173;153;49937;73;-1;63;-1;41
5846332;6016696;499;34942;153;97;35465;169;144;46955;176;156;50141;74;-1;64;-1;42
5846333;6016696;503;35179;154;97;35679;169;148;47192;179;159;50378;74;-1;64;-1;42
5846334;6016696;505;35367;154;97;35679;169;150;47380;182;162;50566;75;-1;65;-1;42
5846335;6016696;506;35445;154;97;35679;178;159;55781;200;173;52143;75;-1;65;-1;42
5846336;6016696;503;35197;157;100;36064;172;156;55534;200;169;51895;73;-1;64;-1;41
5846337;6016696;501;35073;157;100;36064;172;154;55409;197;167;51770;73;-1;64;-1;41
5846338;6016696;512;35810;157;100;36064;163;139;53138;182;162;52496;73;-1;64;-1;41
5846339;6016696;508;35561;156;99;35719;160;135;52890;176;154;57737;73;-1;64;-1;41
5846340;6016696;506;35398;156;99;35709;160;135;52912;176;152;57613;73;-1;63;-1;41
5846341;6016696;510;35668;156;99;35726;160;139;53182;179;156;57883;73;-1;64;-1;41
5846342;6016696;514;35958;156;99;35726;166;143;53472;185;164;52684;74;-1;65;-1;42
5846343;6016696;518;36251;164;103;37940;169;148;53765;191;168;52977;75;-1;66;-1;43
5846344;6016696;522;36574;164;103;37940;172;152;54087;197;173;53299;-1;-1;-1;-1;-1
5846345;6016696;527;36870;164;103;37940;172;156;54384;200;177;53596;-1;-1;-1;-1;-1
5846346;6016696;535;37451;178;113;39580;181;159;48975;196;173;48667;81;-1;69;-1;47
5846347;6016696;537;37568;178;113;39580;184;161;49092;196;175;48784;79;-1;68;-1;45
5846348;6016696;543;38004;178;113;39580;175;149;48293;188;163;47985;79;-1;68;-1;45
5846349;6016696;549;38438;183;116;40135;175;149;48225;184;163;47917;78;-1;68;-1;45
5846350;6016696;555;38841;183;116;40135;163;137;47395;172;153;48723;76;-1;66;-1;43
5846351;6016696;561;39243;183;116;40135;166;140;47622;175;156;48950;77;-1;67;-1;44
5846352;6016696;559;39135;186;118;41995;154;130;46943;160;146;48272;75;-1;65;-1;43
5846353;6016696;556;38918;186;118;41995;151;128;46790;157;144;48119;75;-1;64;-1;42
5846354;6016696;563;39378;175;110;38275;151;128;46772;157;144;48100;75;-1;64;-1;42
5846355;6016696;549;38422;175;110;38275;151;136;46282;145;124;45240;70;-1;60;-1;39
5846356;6016696;549;38449;171;108;38902;148;125;44512;145;121;44242;70;-1;60;-1;39
5846357;6016696;551;38581;171;108;38902;142;123;46067;139;111;44362;73;-1;63;-1;40
5846358;6016696;550;38504;172;109;38891;136;121;48560;136;113;44453;74;-1;64;-1;41
5846359;6016696;557;39008;173;109;39188;145;131;48357;139;118;44832;74;-1;64;-1;41
5846360;6016696;554;38785;173;109;39061;139;122;47858;142;122;45085;74;-1;64;-1;41
5846361;6016696;557;38999;174;110;39384;136;125;47371;135;120;46002;76;-1;65;-1;42
5846362;6016696;561;39244;175;110;39457;133;115;46751;135;117;45114;75;-1;65;-1;42
5846363;6016696;564;39482;-1;-1;-1;133;117;46828;135;119;45192;76;-1;65;-1;42
5846364;6016696;565;39563;179;113;40230;133;118;46909;135;120;45273;76;-1;65;-1;42
5846365;6016696;569;39814;179;113;40092;136;123;46635;145;124;45133;76;-1;66;-1;42
5846366;6016696;571;39953;180;114;40371;130;117;46238;135;119;44601;76;-1;66;-1;42
5846367;6016696;573;40116;185;117;41132;130;118;46299;139;120;44662;82;-1;70;-1;45
5846368;6016696;578;40469;182;115;40760;136;122;46590;145;124;44953;80;-1;69;-1;45
5846369;6016696;580;40582;183;116;41001;130;117;46934;142;121;45766;81;-1;69;-1;44
5846370;6016696;579;40506;184;117;41045;130;118;47326;135;120;45690;-1;-1;-1;-1;-1
5846371;6016696;579;40564;184;116;40964;124;110;46795;129;112;45158;80;-1;69;-1;44
5846372;6016696;587;41072;184;117;41437;124;111;46867;132;113;45230;82;-1;71;-1;46
5846373;6016696;588;41186;186;118;41756;127;114;47055;132;116;45418;82;-1;71;-1;45
5846374;6016696;592;41453;185;117;41938;130;116;47179;135;118;45543;82;-1;71;-1;46
5846375;6016696;596;41733;186;118;42181;133;120;49290;139;120;47722;82;-1;71;-1;46
5846376;6016696;599;41934;186;118;42251;136;120;49267;142;120;47699;82;-1;72;-1;47
5846377;6016696;603;42196;187;118;42625;142;122;49194;145;123;47626;82;-1;72;-1;47
5846378;6016696;606;42436;189;119;42877;142;123;49279;145;124;47711;82;-1;72;-1;47
5846379;6016696;609;42640;189;120;43104;142;121;48959;145;122;47391;83;-1;72;-1;47
5846380;6016696;612;42871;191;121;43328;142;124;49143;145;125;47575;83;-1;72;-1;47
5846381;6016696;617;43158;191;121;43454;142;126;48912;151;128;47344;83;-1;72;-1;47
5848124;6016696;466;32608;142;90;32634;154;137;39377;179;138;35506;72;-1;63;-1;44
5848125;6016696;464;32480;142;90;32634;154;135;39249;176;136;35378;72;-1;63;-1;44
5848126;6016696;454;31796;136;86;31657;145;126;38565;173;126;34694;72;-1;63;-1;44
5848127;6016696;451;31536;136;86;31657;142;122;38306;170;122;34434;70;-1;61;-1;42
5848128;6016696;446;31249;135;85;31431;142;118;38018;170;118;34147;69;-1;60;-1;42
5848129;6016696;443;30988;133;84;31114;139;115;37757;170;115;33886;68;-1;60;-1;41
5848130;6016696;440;30823;133;84;31114;139;112;37592;170;112;33721;68;-1;60;-1;41
5848131;6016696;442;30966;133;84;31078;142;118;37754;170;118;33883;68;-1;59;-1;41
5848141;6016696;-1;-1;163;103;38078;-1;-1;-1;-1;-1;-1;77;-1;69;-1;50
5848142;6016696;-1;-1;138;87;33658;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5848143;6016696;-1;-1;139;88;31267;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5848144;6016696;-1;-1;139;88;31267;-1;-1;-1;-1;-1;-1;71;-1;63;-1;46
5848145;6016696;-1;-1;139;88;30804;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5848146;6016696;-1;-1;139;88;30804;-1;-1;-1;-1;-1;-1;72;-1;63;-1;45
5848147;6016696;442;30924;139;88;30804;184;158;52427;191;171;40663;72;-1;63;-1;45
5848148;6016696;440;30793;139;88;30804;184;170;53932;191;169;40532;72;-1;63;-1;45
5848149;6016696;438;30672;139;88;30804;184;169;53811;188;168;40411;72;-1;63;-1;45
5848150;6016696;432;30270;133;84;30398;184;163;53409;182;162;40009;70;-1;62;-1;44
5848151;6016696;425;29778;133;84;30398;175;154;39783;182;160;39904;70;-1;62;-1;44
5848152;6016696;433;30315;133;84;30375;175;154;39753;182;160;39873;70;-1;62;-1;44
5848153;6016696;435;30438;133;84;30375;184;163;53396;182;162;39996;70;-1;62;-1;44
5848154;6016696;422;29535;123;78;29509;157;140;38746;170;146;38867;66;-1;58;-1;41
5848155;6016696;418;29249;123;78;29509;157;143;52062;170;143;38662;66;-1;58;-1;41
5848156;6016696;423;29576;124;79;29878;157;140;38790;170;146;38910;67;-1;59;-1;42
5848157;6016696;426;29829;124;79;29878;160;144;42940;173;150;39162;67;-1;59;-1;42
5848158;6016696;447;31277;127;81;30553;157;144;51394;170;144;37994;68;-1;59;-1;41
5848159;6016696;443;30992;131;83;31024;154;140;51109;170;140;37709;68;-1;59;-1;41
5848160;6016696;438;30638;134;85;31052;157;143;51352;170;143;37951;69;-1;60;-1;41
5848161;6016696;444;31064;132;84;30877;154;140;50332;170;140;36932;69;-1;60;-1;41
5848162;6016696;437;30620;129;82;30978;151;129;36532;157;125;47891;67;-1;58;-1;40
5848163;6016696;435;30434;128;81;30626;148;128;36463;154;124;47822;67;-1;58;-1;40
5848164;6016696;433;30276;128;81;30626;154;139;50300;170;139;36900;67;-1;58;-1;40
5848165;6016696;434;30362;126;79;30060;154;142;49388;170;141;35988;67;-1;58;-1;39
5848166;6016696;433;30307;128;81;30898;154;142;49333;170;141;35933;68;-1;59;-1;41
5848167;6016696;433;30314;128;81;30898;154;142;49340;170;141;35939;68;-1;59;-1;41
5848168;6016696;436;30517;127;81;30836;142;125;35952;163;141;35952;68;-1;59;-1;40
5848169;6016696;439;30721;125;79;30812;142;125;35914;163;141;35914;68;-1;59;-1;41
5848170;6016696;437;30606;124;78;30564;139;117;35397;151;133;35397;67;-1;58;-1;40
5848171;6016696;435;30436;123;78;30416;139;116;35283;151;131;35014;66;-1;57;-1;39
5848172;6016696;437;30593;124;79;30604;139;118;35439;154;134;35171;67;-1;58;-1;40
5848173;6016696;440;30818;125;79;30746;139;117;36381;151;133;36381;67;-1;58;-1;40
5848174;6016696;445;31167;127;80;31116;139;117;36322;151;133;36322;68;-1;59;-1;40
5848175;6016696;448;31395;128;81;31305;139;117;36863;151;133;36863;68;-1;59;-1;40
5848176;6016696;447;31264;128;81;31430;142;122;37221;160;138;37221;-1;-1;-1;-1;-1
5848177;6016696;450;31508;130;82;31731;142;126;37465;163;142;37465;70;-1;61;-1;42
5848178;6016696;450;31486;130;82;31731;154;138;38321;170;147;50571;-1;-1;-1;-1;-1
5848179;6016696;449;31401;173;110;38436;154;137;38236;173;153;38236;-1;-1;-1;-1;-1
5848180;6016696;452;31667;170;107;37961;154;141;38502;173;157;38502;-1;-1;-1;-1;-1
5848181;6016696;456;31921;170;107;37961;154;144;38756;179;160;38756;-1;-1;-1;-1;-1
5848182;6016696;459;32155;169;107;37699;163;148;38990;182;164;38990;-1;-1;-1;-1;-1
5848183;6016696;464;32502;169;107;37699;172;152;40404;185;169;39338;78;-1;68;-1;44
5848184;6016696;469;32861;169;107;37699;178;157;40763;191;174;39696;78;-1;68;-1;44
5848185;6016696;-1;-1;169;107;37699;-1;-1;-1;-1;-1;-1;68;-1;60;-1;41
5848186;6016696;-1;-1;160;101;35151;-1;-1;-1;-1;-1;-1;75;-1;65;-1;44
5848187;6016696;503;35240;160;101;35151;181;153;51200;182;158;51200;75;-1;65;-1;44
5848188;6016696;501;35105;160;101;35151;178;151;51065;182;156;51065;75;-1;65;-1;44
5848189;6016696;492;34423;160;101;35151;178;141;50383;170;146;50383;74;-1;65;-1;43
5848190;6016696;488;34158;156;99;34025;175;138;50118;170;143;50118;73;-1;64;-1;42
5848191;6016696;485;33947;156;99;34025;172;165;51543;170;140;49907;73;-1;63;-1;42
5848192;6016696;481;33659;156;99;34025;172;162;51378;170;137;49742;73;-1;63;-1;42
5848193;6016696;473;33132;150;95;32671;163;148;46266;173;153;44630;73;-1;63;-1;41
5848194;6016696;469;32857;150;95;32671;157;141;44906;163;146;49253;72;-1;62;-1;40
5848195;6016696;467;32688;150;95;33157;154;143;46867;157;141;43797;71;-1;61;-1;39
5848196;6016696;482;33768;150;95;34281;148;129;44063;151;133;44554;72;-1;62;-1;40
5848197;6016696;481;33684;149;94;34178;148;133;45838;151;131;47128;71;-1;61;-1;40
5848198;6016696;480;33606;148;94;34044;145;129;45601;145;123;43965;71;-1;61;-1;40
5848199;6016696;482;33717;149;94;34069;148;127;44040;151;133;47317;71;-1;61;-1;40
5848200;6016696;483;33800;149;95;34255;148;125;44383;151;131;44300;72;-1;62;-1;40
5848201;6016696;484;33866;150;95;34288;148;124;44285;151;130;44202;73;-1;63;-1;41
5848202;6016696;487;34104;150;95;34224;148;129;45212;154;135;45130;73;-1;63;-1;41
5848203;6016696;486;33995;150;95;34501;148;125;45519;160;143;49431;72;-1;62;-1;40
5848204;6016696;483;33788;151;95;34861;148;127;45718;160;140;49202;71;-1;62;-1;40
5848205;6016696;483;33824;148;94;34399;148;128;45838;160;140;49023;71;-1;62;-1;40
5848206;6016696;486;34045;151;95;35090;154;131;46058;163;143;49244;72;-1;62;-1;41
5848207;6016696;490;34306;150;95;34909;160;135;46320;167;147;49505;73;-1;63;-1;41
5848208;6016696;493;34545;151;96;35179;160;139;46558;173;150;49744;73;-1;63;-1;41
5848209;6016696;497;34803;152;96;35407;166;142;46817;173;154;50002;74;-1;64;-1;42
5848210;6016696;501;35085;154;97;35679;169;146;47098;176;158;50284;75;-1;65;-1;42
5848211;6016696;505;35358;154;97;35679;169;150;47371;182;162;50556;75;-1;65;-1;42
5848212;6016696;507;35456;154;97;35679;178;159;55793;200;173;52154;75;-1;65;-1;42
5848213;6016696;503;35184;157;100;36064;172;156;55520;200;169;51881;-1;-1;-1;-1;-1
5848214;6016696;497;34822;157;100;36064;169;150;55158;188;164;51520;-1;-1;-1;-1;-1
5848215;6016696;501;35048;154;98;35229;154;132;52642;173;148;57314;72;-1;63;-1;40
5848216;6016696;500;35011;154;98;35229;151;130;52515;169;146;57187;72;-1;63;-1;40
5848217;6016696;507;35472;156;99;35709;160;136;52986;176;153;57687;73;-1;64;-1;41
5848218;6016696;511;35783;156;99;35709;166;141;53297;182;162;52509;73;-1;64;-1;41
5848219;6016696;512;35852;156;99;35709;166;142;53366;182;163;52578;74;-1;65;-1;42
5848220;6016696;526;36834;156;99;35726;172;156;54347;200;177;53559;-1;-1;-1;-1;-1
5848221;6016696;523;36577;164;103;37940;172;152;54090;197;173;53302;-1;-1;-1;-1;-1
5848222;6016696;528;36986;164;103;37940;184;165;49384;197;179;49076;80;-1;69;-1;47
5848223;6016696;534;37347;178;113;39580;178;158;48871;193;172;48563;80;-1;69;-1;46
5848224;6016696;532;37211;178;113;39580;178;155;48652;193;169;48344;80;-1;69;-1;46
