from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5829425;6016698;613;42877;-1;-1;-1;120;108;48632;129;110;46996;81;52399;69;52275;45
5829426;6016698;616;43105;192;121;43329;126;112;48860;132;114;47224;81;52141;69;52118;45
5829427;6016698;619;43354;193;122;43455;129;115;49110;138;120;48936;81;51828;69;51805;45
5829428;6016698;623;43614;194;123;43845;132;119;49378;141;122;48780;80;51683;70;51661;46
5829429;6016698;626;43800;195;124;43992;138;120;47708;144;123;47776;80;51537;69;51515;45
5829430;6016698;629;44052;197;125;44344;141;118;47555;141;121;47624;79;51436;69;51414;45
5829431;6016698;633;44278;198;125;44469;141;118;47614;141;121;47682;79;51422;69;51400;45
5829432;6016698;638;44676;199;126;44929;141;126;49592;147;127;47992;80;52041;70;52019;45
5829433;6016698;641;44844;200;126;45153;141;126;49588;147;134;49588;81;52210;70;52187;46
5829434;6016698;644;45099;201;127;45361;147;129;49842;154;137;49842;82;52435;71;52413;46
5829435;6016698;650;45481;200;126;45797;135;117;50263;138;125;50263;81;52489;70;52467;45
5829436;6016698;-1;-1;202;128;46472;144;125;50812;151;133;50812;83;53292;72;53269;47
5829437;6016698;-1;-1;201;127;45966;147;128;51040;154;136;51040;83;52694;72;52672;47
5829438;6016698;-1;-1;204;129;46548;150;140;53638;151;134;52116;83;53291;72;53268;47
5829439;6016698;-1;-1;202;128;46513;153;137;51820;154;136;52264;82;53673;71;53651;46
5831210;6016698;513;35903;132;83;32151;204;185;56461;219;197;42858;69;38860;61;38838;43
5831211;6016698;510;35687;150;95;35035;204;178;55921;212;190;42318;75;42992;67;42970;48
5831212;6016698;507;35495;150;95;35035;201;175;55728;208;187;42125;75;41570;67;41480;48
5831213;6016698;509;35648;150;95;35035;204;177;55882;212;189;42278;75;41539;67;41449;48
5831214;6016698;504;35266;150;95;35035;198;172;55500;205;185;43736;75;41305;67;41215;48
5831215;6016698;492;34463;128;81;31405;186;160;54697;190;173;42933;75;37829;67;37806;48
5831216;6016698;487;34061;130;82;31616;180;154;54294;187;167;42530;69;37530;60;37508;43
5831217;6016698;483;33814;130;82;31616;180;165;55684;184;164;42284;69;37868;60;37845;43
5831218;6016698;454;31768;129;82;31562;153;138;40443;166;143;40563;69;37561;60;37539;43
5831219;6016698;449;31460;128;81;31389;150;138;53578;166;137;40178;69;37297;60;37274;43
5831220;6016698;450;31516;129;82;31561;150;138;53555;166;137;40155;68;37473;60;37450;42
5831221;6016698;479;33517;129;82;31561;189;165;56144;193;177;44380;68;38144;60;38122;42
5831222;6016698;475;33253;143;91;33098;186;163;55997;190;175;44233;75;41954;67;41865;47
5831223;6016698;471;32947;143;90;33073;180;155;51428;187;168;39664;75;42310;67;42220;47
5831224;6016698;474;33212;144;91;33194;186;159;51693;187;172;39929;75;42625;67;42535;47
5831225;6016698;478;33458;144;91;33194;189;162;51940;193;175;40176;75;42257;67;42167;47
5831226;6016698;-1;-1;147;93;35476;-1;-1;-1;-1;-1;-1;75;42204;67;42115;46
5831227;6016698;-1;-1;131;83;32964;-1;-1;-1;-1;-1;-1;70;38742;61;43422;42
5831228;6016698;475;33222;131;83;32964;162;147;43392;179;158;52877;70;38549;61;43229;42
5831229;6016698;471;32976;131;83;32964;159;143;43145;179;154;52630;70;38360;61;43040;42
5831230;6016698;468;32769;128;81;32408;153;140;42938;176;152;52423;69;38039;60;42719;41
5831231;6016698;469;32850;128;81;32338;156;141;43011;179;153;52505;69;38073;60;42752;41
5831232;6016698;466;32638;127;81;32132;156;143;42873;176;150;52292;69;37865;60;42545;41
5831233;6016698;467;32662;128;81;32273;153;134;40044;176;142;52283;69;37858;60;42538;41
5831234;6016698;469;32807;129;82;32575;153;136;40189;176;144;52428;69;38152;60;42831;41
5831235;6016698;473;33098;130;82;32788;153;135;40786;173;143;53025;70;38400;61;43061;41
5831236;6016698;470;32926;130;82;32629;150;135;40747;173;143;52986;70;38383;61;51180;41
5831237;6016698;478;33442;132;83;33119;153;136;41110;179;144;53349;72;38785;62;51159;42
5831238;6016698;480;33626;135;86;32998;156;138;41293;179;146;53532;72;51003;62;50981;42
5831239;6016698;477;33385;136;86;33199;159;146;37842;179;162;54652;73;38505;63;51298;43
5831241;6016698;486;33994;138;87;33701;168;153;39518;184;163;54724;74;51642;64;51620;44
5831242;6016698;489;34244;138;87;33701;177;157;39768;184;167;54974;74;51851;64;51829;44
5831243;6016698;-1;-1;138;87;33701;-1;-1;-1;-1;-1;-1;74;48723;64;48701;44
5831244;6016698;501;35100;163;103;36890;168;150;51512;173;155;51512;76;47264;66;47242;43
5831245;6016698;498;34868;163;103;36890;162;147;51270;170;152;51270;76;47015;66;46993;43
5831246;6016698;501;35070;163;103;36890;159;145;51111;170;150;51111;75;46644;65;46621;43
5831247;6016698;520;36415;163;103;36890;168;150;51500;173;155;51500;75;46767;65;46744;43
5831248;6016698;514;35968;164;104;37043;159;144;51053;170;149;51053;75;46821;65;46799;43
5831249;6016698;515;36022;164;104;37049;159;145;51107;170;150;51107;75;46914;65;46892;43
5831250;6016698;518;36233;164;104;37049;162;148;51318;173;153;51318;75;45669;65;45647;43
5831251;6016698;505;35346;156;99;35109;153;139;50429;166;140;50429;74;45481;63;45458;41
5831252;6016698;502;35149;156;99;35109;150;136;50232;166;137;50232;74;45598;63;45576;41
5831253;6016698;496;34728;155;98;34786;150;136;51379;166;135;49595;73;45244;63;45221;40
5831254;6016698;497;34777;155;98;34919;147;127;49377;151;121;47741;72;44952;62;44929;40
5831255;6016698;495;34642;153;97;34285;150;137;49587;166;135;49587;72;42676;62;42654;40
5831256;6016698;497;34822;153;97;34285;153;138;49892;166;139;49892;72;42540;62;42518;40
5831257;6016698;505;35369;155;98;35143;162;147;48234;166;138;52031;82;50086;71;50064;46
5831258;6016698;509;35648;158;100;35601;168;151;48513;170;145;46877;82;49900;71;49878;46
5831259;6016698;508;35528;158;100;35601;162;149;48394;166;143;46757;81;49611;70;49589;46
5831260;6016698;529;37005;165;104;37316;177;155;49400;182;166;51725;80;48968;69;48946;45
5831261;6016698;509;35610;165;104;37316;168;152;51401;170;144;46840;80;48859;69;48837;45
5831262;6016698;515;36067;159;101;36191;174;156;51195;170;151;47297;78;49126;68;49104;44
5831263;6016698;522;36568;160;102;37026;156;134;47934;170;152;50300;77;49061;67;49039;43
5831264;6016698;525;36766;161;102;37011;162;134;47941;170;146;47941;76;49333;66;49311;43
5831265;6016698;524;36662;161;102;37011;156;128;47558;166;140;47558;76;45677;66;43878;43
5831266;6016698;513;35879;158;100;36458;147;123;47167;166;143;51415;75;44943;65;43144;42
5831267;6016698;514;35994;157;99;36022;144;121;47055;160;141;51303;77;45619;66;43821;43
5831268;6016698;521;36491;160;101;36860;144;120;47376;157;131;47373;77;45616;66;43817;43
5831269;6016698;525;36726;162;102;37075;147;119;47622;160;142;51932;77;45952;67;44153;43
5831270;6016698;528;36970;163;103;37550;150;123;47846;160;139;47837;77;46019;67;44221;43
5831271;6016698;532;37260;163;103;37550;153;127;48136;160;148;61253;78;46522;67;44724;43
5831272;6016698;536;37510;163;103;37698;153;127;49218;163;149;53528;77;45692;67;45670;43
5831273;6016698;540;37799;164;104;38178;150;125;49016;163;147;53326;77;45479;67;45456;43
5831274;6016698;544;38104;164;104;38178;150;124;48976;163;146;53286;77;45118;67;45095;43
5831275;6016698;544;38094;163;103;37988;150;123;49220;163;146;53530;76;45081;67;45058;43
5831276;6016698;537;37604;161;102;37445;153;127;49562;163;150;59702;75;44455;66;44432;42
5831277;6016698;532;37221;161;102;37275;150;128;49591;160;144;59319;75;44138;66;44116;42
5831278;6016698;550;38497;166;105;38649;162;137;50201;181;160;54511;78;45548;68;45525;44
5831279;6016698;552;38654;166;105;38649;162;139;50357;181;162;54667;78;44083;68;44061;44
5831280;6016698;535;37447;160;101;37268;162;135;51241;179;158;51864;76;44149;67;44126;43
5831281;6016698;536;37491;160;101;37291;162;136;51286;179;159;51908;76;44392;67;44370;43
5831306;6016698;616;43145;185;117;42332;147;129;51445;151;132;49809;77;-1;66;-1;43
5831307;6016698;616;43100;189;119;43408;141;126;50565;147;127;49249;80;47828;68;47806;44
5831308;6016698;611;42744;187;118;42959;138;125;50533;141;120;48892;78;47442;67;47420;43
5831309;6016698;609;42608;186;118;42823;138;121;51476;138;116;48600;77;47201;66;47179;43
5831310;6016698;611;42791;187;118;42723;132;118;50172;138;120;50240;78;47429;67;47407;44
5831311;6016698;608;42563;188;119;42653;129;116;49135;132;117;50021;78;47685;67;47879;44
5831312;6016698;607;42457;189;119;42512;126;114;49000;132;116;47364;79;48218;67;48350;44
5831313;6016698;606;42412;188;119;42577;120;107;48516;126;112;49311;79;48079;67;48057;44
5831314;6016698;610;42721;190;120;42945;120;108;48613;129;110;46976;80;51993;68;51971;44
5831315;6016698;614;42968;191;121;43115;126;112;48861;132;114;47224;81;51831;69;51809;45
5831316;6016698;616;43120;192;121;43331;129;116;49131;132;116;48664;81;51472;70;51449;45
5831317;6016698;620;43430;193;122;43542;138;118;48424;138;118;48853;80;51609;70;51587;45
5831318;6016698;624;43667;195;123;43786;138;115;47380;138;118;47448;80;51344;69;51322;45
5831319;6016698;627;43907;197;125;44252;138;114;47318;138;117;47386;79;51094;69;51072;45
5831320;6016698;630;44090;198;125;44600;138;123;49043;138;117;47407;80;51633;69;51611;45
5831321;6016698;635;44431;198;125;44643;138;122;49348;144;122;48256;-1;51772;-1;51750;-1
5831322;6016698;639;44713;199;126;44924;138;123;49370;144;123;48278;81;52288;70;52266;46
5831323;6016698;649;45428;200;127;45634;144;127;49681;151;135;49681;82;51994;71;52638;46
5831324;6016698;646;45196;199;126;45560;138;121;50540;141;129;50540;80;52321;70;52299;45
5831325;6016698;650;45524;199;126;45630;138;123;50707;144;129;51136;81;52254;70;52232;45
5831326;6016698;652;45652;200;126;45860;138;123;49934;144;123;49006;82;52613;71;52591;45
5831327;6016698;-1;-1;200;126;45801;141;118;48607;147;136;50254;81;52354;70;52332;45
5833097;6016698;515;36050;132;83;32151;204;183;56284;216;195;42681;69;38304;61;38282;43
5833098;6016698;513;35915;132;83;32151;204;181;56148;216;193;42545;69;37923;61;37901;43
5833099;6016698;511;35738;129;82;31663;204;178;55972;212;190;42369;71;38019;62;37997;44
5833100;6016698;511;35798;129;81;31509;204;179;56032;216;191;42429;70;37895;62;37872;44
5833101;6016698;455;31858;128;81;31454;180;167;53688;187;166;40288;70;37696;62;37674;44
5833102;6016698;454;31753;128;81;31405;180;165;53582;184;164;40182;70;37534;62;37512;44
5833103;6016698;489;34236;128;81;31405;180;157;54469;187;170;42705;70;37628;61;37606;43
5833104;6016698;486;33987;129;82;31562;180;153;54221;187;166;42457;69;37910;60;37888;43
5833105;6016698;450;31526;128;81;31172;153;135;39743;166;140;39863;68;37647;60;37625;42
5833106;6016698;447;31280;128;81;31172;150;138;53017;166;137;39617;68;37038;60;37016;42
5833107;6016698;447;31265;128;81;31172;150;138;53002;166;137;39602;68;37302;60;37280;42
5833108;6016698;451;31535;127;80;30956;153;135;39752;166;140;39872;68;37443;60;37421;42
5833109;6016698;471;32966;142;90;32954;180;155;51447;187;168;39684;76;42131;67;42041;47
5833110;6016698;467;32698;142;90;32954;180;165;52816;184;164;39416;76;42596;67;42507;47
5833111;6016698;466;32585;138;87;32458;180;164;52703;184;163;39303;76;42729;67;42639;47
5833112;6016698;469;32808;138;87;32458;180;167;52926;187;166;39525;75;42401;67;42312;47
5833113;6016698;465;32526;135;86;32048;183;165;39838;187;173;39991;70;42324;61;42234;42
5833114;6016698;461;32270;131;83;32964;180;169;51296;187;169;37896;70;38896;61;43576;42
5833115;6016698;-1;-1;131;83;32964;-1;-1;-1;-1;-1;-1;70;38737;61;43416;42
5833116;6016698;473;33083;129;82;32573;159;145;43253;179;156;52738;70;38394;60;43074;41
5833117;6016698;470;32880;129;82;32573;156;142;43050;179;153;52535;70;38123;60;42803;41
5833118;6016698;464;32457;127;81;32139;150;140;42692;173;147;52111;69;37757;60;42437;41
5833119;6016698;464;32455;128;81;32190;150;140;42690;173;147;52109;69;37770;60;42450;41
5833120;6016698;464;32493;127;81;32083;153;137;42148;173;141;52223;69;37978;60;42658;41
5833121;6016698;471;32982;129;82;32686;156;138;40364;179;146;52603;70;38433;60;43113;41
5833122;6016698;468;32792;130;82;32882;150;139;41046;173;147;53285;71;38431;62;43150;42
5833123;6016698;466;32631;130;82;32070;150;134;38155;170;151;37088;71;37976;61;42656;42
5833124;6016698;467;32712;132;83;33119;150;136;37169;173;152;37169;71;38875;61;51249;42
5833125;6016698;471;32970;135;86;32998;150;140;37427;175;156;37427;73;38133;63;42812;44
5833126;6016698;473;33115;134;85;32882;156;142;37572;175;158;37572;72;38520;63;51471;44
5833127;6016698;485;33929;136;86;33108;168;152;39452;182;163;54659;73;38805;63;51463;43
5833128;6016698;486;33995;138;87;33638;168;153;39519;184;164;54726;74;51626;64;51604;44
5833129;6016698;489;34216;138;87;33638;177;157;39740;184;167;54947;74;48847;64;48824;44
5833130;6016698;500;35019;179;113;39265;177;157;51898;173;161;51898;76;48635;66;48613;43
5833131;6016698;497;34769;170;108;37804;174;153;51648;173;157;51648;76;47188;66;47165;43
5833132;6016698;495;34642;163;103;36890;165;150;51467;173;155;51467;76;47272;66;47250;43
5833133;6016698;500;34984;166;105;37419;168;151;51554;173;156;51554;76;46786;66;46763;43
5833134;6016698;520;36382;166;105;37419;165;150;51467;173;155;51467;76;47146;66;47123;43
5833135;6016698;518;36249;164;104;37174;162;148;51334;173;153;51334;75;47001;65;46979;43
5833136;6016698;517;36204;164;104;37173;162;147;51289;173;152;51289;75;47142;65;47120;43
5833137;6016698;-1;-1;164;104;37049;-1;-1;-1;-1;-1;-1;75;44194;65;47366;43
5833138;6016698;507;35494;156;99;34977;153;141;50577;166;142;50577;72;43703;62;46874;40
5833139;6016698;502;35163;154;98;34706;153;140;50031;166;141;50031;72;45856;62;45834;40
5833140;6016698;494;34569;154;97;34516;153;140;51971;166;140;49939;72;45601;62;45578;40
5833141;6016698;493;34530;154;98;34620;153;139;51933;166;140;49974;72;42811;62;45983;40
5833142;6016698;490;34322;153;97;34285;150;137;48034;163;131;46452;72;42404;62;42382;40
5833143;6016698;493;34481;153;97;34249;153;140;48194;166;142;50080;72;43181;62;46353;40
5833144;6016698;497;34804;155;98;35143;153;139;47670;166;130;51466;82;42433;71;42411;46
5833145;6016698;500;35017;155;98;35143;156;142;47883;166;136;46246;82;49867;71;49845;46
5833146;6016698;505;35358;154;97;35015;162;147;48223;166;141;46587;81;49484;70;49461;46
5833147;6016698;504;35254;155;98;35335;162;145;48120;166;139;46484;80;49423;70;49401;45
5833148;6016698;507;35466;155;98;35354;162;148;48331;166;142;46695;79;48997;68;48975;44
5833149;6016698;531;37140;153;97;35144;162;139;48316;170;151;48316;79;49410;68;49388;44
5833150;6016698;528;36975;160;101;36778;162;137;48151;170;150;49010;79;49208;68;49186;44
5833151;6016698;515;36022;158;100;36387;150;126;46938;166;138;46938;75;44150;65;44127;42
5833152;6016698;512;35848;155;98;35768;147;123;46764;166;143;51012;75;44136;64;44114;41
5833153;6016698;508;35564;155;98;35868;144;119;46479;157;131;46479;75;44500;64;42733;41
5833154;6016698;512;35858;157;99;36122;147;125;47308;166;144;51035;75;45099;65;43301;42
5833155;6016698;528;36926;166;105;37666;150;124;47931;166;137;47808;78;46251;68;44452;43
5833156;6016698;528;36957;167;106;38229;150;123;47899;163;137;47839;78;46139;68;44341;43
5833157;6016698;535;37448;165;104;37874;156;129;48324;163;151;61441;78;46630;67;44832;43
5833158;6016698;535;37432;163;103;37550;156;129;48308;163;151;61424;78;46465;67;44666;43
5833159;6016698;539;37704;166;105;38105;162;133;48580;170;150;48570;78;46976;68;45177;44
5833160;6016698;543;37997;166;105;38105;162;137;48873;175;154;48864;78;47187;68;45388;44
5833161;6016698;546;38248;166;105;38105;165;141;49124;178;158;49114;79;45361;68;45339;44
5833162;6016698;549;38437;161;102;37355;165;144;49313;181;160;49303;76;45088;67;45066;43
5833163;6016698;535;37423;161;102;37355;153;135;51232;163;147;59527;75;44141;66;44119;42
5833164;6016698;530;37108;161;102;37355;153;131;50916;163;145;59387;75;44018;66;43996;42
5833165;6016698;527;36914;159;101;36909;150;121;50010;166;148;59025;75;43805;65;43783;41
5833166;6016698;529;37055;159;101;36940;156;130;50850;172;150;59166;75;43872;66;43850;42
5833167;6016698;530;37108;160;101;37298;156;130;50902;172;151;59219;76;43948;67;43926;43
5833168;6016698;533;37290;160;101;37291;162;133;51085;179;156;51707;76;44347;67;44324;43
5833193;6016698;599;41925;183;116;42134;144;119;49084;138;115;47847;75;-1;64;-1;42
5833194;6016698;599;41898;183;115;41979;144;125;51764;138;114;47817;76;46511;65;46489;42
5833195;6016698;607;42514;186;118;42637;144;120;51384;141;122;51452;76;47133;65;47111;43
5833196;6016698;605;42352;186;117;42757;141;118;51220;135;114;48480;76;47251;65;47229;42
5833197;6016698;606;42390;186;118;42626;138;118;50658;138;120;50727;76;47096;65;47074;43
5833198;6016698;604;42277;187;118;42362;138;114;50184;132;116;50252;79;47673;68;47651;44
5833199;6016698;603;42185;188;119;42335;126;113;48953;132;113;49248;77;47905;66;47883;43
5833200;6016698;607;42486;188;119;42484;126;112;48862;132;116;49394;78;47857;66;47835;43
5833201;6016698;607;42502;189;120;42695;126;112;48903;132;114;48729;79;51585;67;51562;44
5833202;6016698;609;42653;190;120;42779;129;115;49120;129;113;48692;79;51421;68;51399;44
5833203;6016698;614;43009;191;121;43168;135;110;48312;129;112;48380;79;51314;69;51291;44
5833204;6016698;619;43355;193;122;43484;138;115;48212;132;115;48640;79;51300;68;51109;44
5833205;6016698;621;43501;193;122;43664;138;110;47001;129;113;47069;78;50891;68;50868;44
5833206;6016698;625;43762;196;124;43974;138;110;46999;129;113;47067;78;50788;68;50766;44
5833207;6016698;628;43991;195;124;44201;138;111;47119;132;114;47187;78;50817;68;50794;44
5833208;6016698;635;44436;-1;-1;-1;138;118;49072;135;118;47980;79;51509;69;51486;45
5833209;6016698;638;44632;200;126;45010;138;122;49321;138;122;48229;80;51885;70;51862;45
5833210;6016698;642;44962;198;125;44947;138;120;49215;138;120;48123;81;51496;70;52141;45
5833211;6016698;643;44998;197;124;45295;138;118;49559;135;118;48467;80;51939;69;51917;45
5833212;6016698;647;45318;199;126;45614;138;122;49855;138;122;48763;81;51994;70;51972;45
5833213;6016698;649;45430;199;126;45549;138;115;48382;138;120;48784;81;51974;70;51951;45
5833214;6016698;652;45634;200;127;45954;135;114;48269;144;123;48988;81;52315;70;52293;45
5834982;6016698;466;32593;132;83;32151;189;163;52786;193;176;41022;69;38320;61;38298;43
5834983;6016698;465;32534;132;83;32151;189;163;52728;193;176;40964;69;38158;61;38136;43
5834984;6016698;-1;-1;131;83;31780;-1;-1;-1;-1;-1;-1;69;37729;60;37706;42
5834985;6016698;-1;-1;129;82;31663;-1;-1;-1;-1;-1;-1;71;37247;62;37225;44
5834986;6016698;456;31889;129;82;31663;180;153;52082;187;166;40318;71;37667;62;37645;44
5834987;6016698;452;31646;129;81;31509;180;164;53475;184;163;40075;70;37456;62;37433;44
5834988;6016698;449;31458;128;81;31405;180;161;53288;181;160;39887;70;37334;62;37311;44
5834989;6016698;451;31572;127;81;31078;180;163;53401;181;162;40001;69;37181;61;37159;43
5834990;6016698;-1;-1;127;80;30859;-1;-1;-1;-1;-1;-1;69;36943;61;36921;43
5834991;6016698;449;31412;127;80;30956;153;140;53149;166;139;39749;68;36400;60;36378;42
5834992;6016698;444;31049;127;80;30956;150;135;52851;166;134;39451;68;36961;60;36938;42
5834993;6016698;444;31111;127;80;30956;150;135;52848;166;134;39448;68;36959;60;36937;42
5834994;6016698;460;32211;127;80;30956;177;158;52329;178;157;38929;68;37192;60;37169;42
5834995;6016698;457;32024;138;87;32458;165;149;38621;178;155;38741;76;42387;67;42298;47
5834996;6016698;461;32258;138;87;32458;177;159;52376;178;158;38975;76;42816;67;42727;47
5834997;6016698;464;32481;138;87;32458;180;162;52598;181;161;39198;76;42949;67;42860;47
5834998;6016698;462;32317;135;86;32048;180;168;53024;187;167;39623;76;42519;67;42429;47
5834999;6016698;459;32109;135;86;32048;180;166;51135;187;166;37735;76;42480;67;42390;47
5835000;6016698;458;32038;135;86;32048;177;158;39342;184;165;37665;70;39078;61;43758;42
5835001;6016698;459;32157;135;86;32048;180;167;51184;187;167;37783;70;38926;60;43605;41
5835002;6016698;475;33224;129;82;32573;162;147;43393;179;158;52878;70;38609;60;43289;41
5835003;6016698;466;32628;129;82;32573;156;142;42815;176;150;52282;70;38287;60;42967;41
5835004;6016698;460;32174;127;80;31920;150;136;37818;173;143;51829;68;37555;59;42235;40
5835005;6016698;458;32083;126;80;31748;150;134;39498;173;151;36659;68;37405;59;42085;40
5835006;6016698;464;32446;127;80;31991;150;141;42404;173;144;52480;69;37804;59;42483;41
5835007;6016698;468;32728;127;80;31922;150;136;37185;173;152;37185;69;37640;60;42320;41
5835008;6016698;464;32500;129;82;31943;150;133;36957;170;149;36957;71;37795;62;42475;42
5835009;6016698;462;32313;130;82;32070;150;136;40642;170;146;36770;70;37639;61;42319;42
5835010;6016698;466;32601;130;82;32096;150;134;37058;170;150;37058;71;37761;62;42441;42
5835011;6016698;468;32745;132;83;32403;150;136;37202;173;152;37202;71;38197;62;42876;43
5835012;6016698;474;33211;132;83;32403;159;143;37668;181;159;37668;71;38657;62;43336;43
5835013;6016698;477;33388;179;113;39265;165;146;37845;181;162;37845;73;39055;63;51713;43
5835014;6016698;489;34227;179;113;39265;177;157;39750;184;167;54957;74;51614;64;51592;43
5835015;6016698;478;33453;179;113;39265;180;168;56116;184;154;51064;78;48602;68;48579;45
5835016;6016698;489;34236;170;108;37804;180;161;54949;175;147;49897;78;48659;68;48637;45
5835017;6016698;493;34518;169;107;37593;177;157;51930;170;151;50179;77;47807;67;47785;44
5835018;6016698;491;34355;166;105;37419;174;155;51736;170;149;50016;76;47595;66;47573;43
5835019;6016698;495;34620;166;105;37419;177;158;51970;173;153;50282;76;47705;66;47683;43
5835020;6016698;522;36557;166;105;37419;174;153;51642;173;157;51642;76;47299;66;47276;43
5835021;6016698;523;36582;166;105;37419;174;154;51667;173;158;51667;76;47065;66;47042;43
5835022;6016698;493;34527;158;100;35299;162;147;54084;172;134;47881;75;44471;64;47643;42
5835023;6016698;497;34801;158;100;35299;162;146;53840;166;134;47637;73;44028;63;47200;41
5835024;6016698;500;34989;154;98;34706;159;144;53381;163;132;47178;73;43647;63;46819;40
5835025;6016698;497;34804;154;98;34706;159;143;53291;163;131;47088;72;43259;63;46431;40
5835026;6016698;494;34558;154;98;34706;153;141;52804;160;129;46602;72;43206;62;46378;40
5835027;6016698;489;34223;156;99;34750;153;139;51927;160;129;46285;72;42750;62;45921;40
5835028;6016698;486;34006;152;96;33971;150;133;47719;160;127;46136;71;45630;61;45607;39
5835029;6016698;487;34118;152;96;34144;150;135;47666;160;129;46029;71;43008;61;46180;39
5835030;6016698;495;34617;152;96;34529;153;136;47482;163;128;51279;71;42400;61;42377;40
5835031;6016698;496;34743;153;97;34790;153;138;47608;163;129;51405;81;42568;71;42546;46
5835032;6016698;497;34774;153;97;34839;153;138;47640;166;132;46004;81;49915;71;49893;46
5835033;6016698;499;34956;151;96;34934;156;142;47310;166;135;52381;73;43244;63;43221;41
5835034;6016698;502;35170;152;96;34993;153;140;47915;166;138;52595;73;42994;64;42972;42
5835035;6016698;502;35134;153;97;35144;153;138;47808;166;137;52559;73;43583;64;43561;42
5835036;6016698;507;35478;160;101;36778;156;131;47290;166;143;47290;74;43575;64;43552;42
5835037;6016698;514;35981;158;100;36387;150;125;46896;166;137;46896;75;44063;65;44041;42
5835038;6016698;511;35749;158;100;36387;147;122;46664;166;142;50912;75;44111;65;44089;42
5835039;6016698;504;35249;155;98;35768;144;124;46185;160;131;46183;74;42537;64;42515;41
5835040;6016698;509;35630;155;98;35755;144;121;46586;160;141;50834;75;43007;65;42985;42
5835041;6016698;531;37143;166;105;37666;153;127;48148;166;140;48025;79;46370;68;44571;44
5835042;6016698;540;37796;167;106;38244;162;134;48672;173;159;54095;79;47020;68;45221;44
5835043;6016698;542;37930;165;105;38074;162;136;48806;173;153;48796;79;46886;68;45088;44
5835044;6016698;540;37772;166;105;38261;162;134;48648;170;151;48639;79;46492;68;44693;44
5835045;6016698;540;37826;166;105;38261;162;135;48702;173;159;54125;79;47070;68;45271;44
5835046;6016698;543;37997;166;105;38105;162;137;48873;175;154;48864;79;47278;68;45480;44
5835047;6016698;545;38162;166;105;38105;162;140;49038;178;156;49028;79;47534;68;45735;44
5835048;6016698;549;38398;161;102;37263;165;143;49274;181;160;49265;75;45076;65;45054;42
5835049;6016698;534;37384;161;102;37263;156;135;51193;172;151;59486;75;43946;66;43923;42
5835050;6016698;530;37098;161;102;37263;153;130;50906;169;147;59199;75;44030;65;44008;42
5835051;6016698;524;36690;158;100;36627;147;125;50498;166;145;59033;74;43604;65;43582;41
5835052;6016698;525;36780;159;101;36891;147;126;50574;166;146;58891;75;43559;65;43537;42
5835053;6016698;533;37343;159;101;36998;156;145;58970;179;154;53972;76;43860;66;43838;42
5835054;6016698;530;37086;160;101;37232;150;141;58713;179;150;53714;75;43988;65;43965;42
5835055;6016698;530;37076;160;102;37255;150;141;58703;179;150;53704;75;43918;65;43896;42
5835078;6016698;592;41406;186;117;42697;147;125;49449;145;118;48083;76;45797;65;45775;42
5835079;6016698;604;42269;183;116;42134;147;124;49429;145;120;48196;76;46550;65;46528;42
5835080;6016698;602;42114;185;117;42354;147;122;49274;141;117;48042;76;46506;65;46484;42
5835081;6016698;606;42397;187;118;42785;144;119;51244;141;121;51312;77;47415;66;47393;43
5835082;6016698;603;42191;187;118;42552;144;119;51338;141;121;51406;76;47112;65;47090;43
5835083;6016698;602;42124;188;119;42302;138;115;50589;132;117;50657;77;47374;66;47352;43
5835084;6016698;599;41951;186;118;41976;138;115;50492;138;117;50561;78;47702;66;47587;43
5835085;6016698;601;42088;187;118;42212;129;116;49163;132;114;49310;78;47950;67;47928;44
5835086;6016698;604;42273;189;120;42421;132;117;49215;132;117;49474;81;51998;70;51975;45
5835087;6016698;604;42275;190;120;42447;132;116;49173;132;113;48699;80;51595;69;51573;44
5835088;6016698;608;42546;190;120;42707;132;117;50138;129;110;48501;79;51353;68;51330;44
5835089;6016698;611;42799;191;121;43026;135;115;49751;126;108;48115;78;50976;68;50954;44
5835090;6016698;615;43064;192;121;43302;138;118;49985;129;111;48349;78;50758;67;50735;44
5835091;6016698;621;43469;193;122;43707;135;107;46785;129;110;46854;77;50557;67;50535;44
5835092;6016698;623;43608;194;122;43773;135;116;48503;129;110;46867;77;50551;67;50529;43
5835093;6016698;627;43856;195;123;43999;138;108;46902;129;111;46970;76;50171;66;50149;43
5835094;6016698;638;44654;198;125;44954;129;115;48837;132;115;47745;78;51272;68;51249;44
5835095;6016698;635;44458;196;124;44672;129;113;48708;132;113;47616;78;50998;68;50976;44
5835096;6016698;638;44642;197;124;44786;132;116;48895;132;116;47803;81;51165;70;51143;45
5835097;6016698;642;44968;196;124;45219;132;116;49432;132;116;48340;80;51904;69;51882;45
5835098;6016698;644;45060;197;125;45303;129;115;49356;132;115;48265;80;51794;69;51772;44
5835099;6016698;650;45486;198;125;45735;138;122;49830;138;119;49039;81;52129;71;52106;46
5835100;6016698;652;45672;200;127;45884;138;123;49927;135;116;48835;82;52230;71;52208;46
5835101;6016698;-1;-1;199;126;46098;144;126;50422;141;118;49330;83;52473;72;52451;46
