from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5868803;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;49690;64;49668
5868804;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;49379;63;49356
5868805;6016691;-1;-1;-1;-1;-1;-1;-1;-1;76;47306;66;47284
5868806;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;46985;64;46962
5868807;6016691;-1;-1;-1;-1;-1;-1;-1;-1;76;47393;66;47371
5868808;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;47535;60;47513
5868809;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;47426;60;47404
5868810;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;46326;58;46303
5868811;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;46830;58;47412
5868812;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;47129;59;47710
5868813;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;47458;60;48039
5868814;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;48064;61;48645
5868815;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;48142;61;48723
5868816;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;48590;64;49171
5868817;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;49482;65;50063
5868818;6016691;-1;-1;-1;-1;-1;-1;-1;-1;77;51190;67;51772
5868819;6016691;-1;-1;-1;-1;-1;-1;-1;-1;78;51253;68;51834
5868820;6016691;-1;-1;-1;-1;-1;-1;-1;-1;78;51394;68;51976
5868821;6016691;-1;-1;-1;-1;-1;-1;-1;-1;80;51700;70;52281
5868822;6016691;-1;-1;-1;-1;-1;-1;-1;-1;81;51591;71;52172
5868823;6016691;-1;-1;-1;-1;-1;-1;-1;-1;81;51078;71;51489
5868824;6016691;-1;-1;-1;-1;-1;-1;-1;-1;84;51262;74;51674
5868825;6016691;-1;-1;-1;-1;-1;-1;-1;-1;88;51706;78;52117
5868826;6016691;-1;-1;-1;-1;-1;-1;-1;-1;90;52062;81;52473
5868827;6016691;-1;-1;-1;-1;-1;-1;-1;-1;92;52284;82;52695
5868828;6016691;-1;-1;-1;-1;-1;-1;-1;-1;90;52092;80;52503
5870541;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;39833;63;39811
5870542;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39724;63;39702
5870543;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;39339;61;39317
5870544;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;39011;60;38989
5870545;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;38827;59;38805
5870546;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;38918;60;38896
5870547;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39346;63;39324
5870548;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;38691;58;38669
5870549;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;38824;60;38801
5870550;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39451;62;39428
5870551;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;39256;61;39234
5870552;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39068;63;39045
5870553;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;39052;65;39029
5870554;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;38627;63;38604
5870555;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;38743;61;38720
5870556;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;39014;63;38992
5870557;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;38400;64;38378
5870558;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;38244;63;38222
5870559;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;38404;63;38381
5870560;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;38725;65;38703
5870561;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;38650;64;38627
5870562;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39091;62;39069
5870563;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39382;63;39360
5870564;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39283;62;39261
5870565;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39639;63;39616
5870566;6016691;-1;-1;-1;-1;-1;-1;-1;-1;74;40090;66;40067
5870567;6016691;-1;-1;-1;-1;-1;-1;-1;-1;74;40428;66;40406
5870568;6016691;-1;-1;-1;-1;-1;-1;-1;-1;74;40713;66;40691
5870569;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;40833;67;40811
5870570;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;32503;59;32481
5870571;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;32403;59;32381
5870572;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;32700;60;32678
5870573;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;33078;62;33056
5870574;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;33164;65;33142
5870575;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;33680;63;33658
5870576;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;33618;60;33596
5870577;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;33666;61;33644
5870578;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;33190;59;33168
5870579;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;33844;58;33822
5870580;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;33561;58;33539
5870581;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;33954;60;33932
5870582;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;33104;57;33082
5870583;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;32991;57;32969
5870584;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;33305;58;33283
5870585;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;33558;58;33536
5870586;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;33868;59;33846
5870587;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;34060;59;34038
5870588;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;35019;60;34997
5870589;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;34926;60;34904
5870590;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;34576;59;34554
5870591;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;34267;61;34245
5870592;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;34403;60;34381
5870593;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;35842;61;38943
5870594;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;34544;58;34522
5870595;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;34978;60;34955
5870596;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;34914;59;37660
5870597;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;34800;57;37546
5870598;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;33665;55;33643
5870599;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;34971;57;36483
5870600;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;34870;57;36382
5870601;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;34457;55;35969
5870602;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;35955;55;36212
5870603;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;36345;57;36602
5870604;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;42216;58;37000
5870605;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;42312;61;37097
5870606;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;41618;58;41217
5870607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5870608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5870609;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;40861;59;40839
5870610;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;40992;60;40969
5870611;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;41121;61;41099
5870612;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;39987;58;39965
5870613;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;39986;58;39964
5870614;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;39316;54;39294
5870615;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;39398;54;39376
5870616;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;39700;57;39678
5870617;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;38920;54;38898
5870618;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;38227;53;38205
5870619;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;38665;54;38643
5870620;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;37837;52;37814
5870621;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;38219;54;38197
5870622;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;39395;56;39373
5870623;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;39000;52;38978
5870624;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;38884;54;38861
5870625;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;39084;52;39061
5870626;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;39405;54;39382
5870627;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;39734;58;39712
5870628;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40095;54;40073
5870629;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41377;55;41354
5870630;6016691;-1;-1;-1;-1;-1;-1;-1;-1;61;40822;53;40800
5870631;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40775;55;40753
5870632;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41515;56;41493
5870633;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41869;55;41847
5870634;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;41895;58;41873
5870635;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;42264;59;42242
5870636;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;42512;56;42490
5870637;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;42817;56;42795
5870638;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41046;56;42721
5870639;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;41114;57;42789
5870640;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41269;56;42944
5870641;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;41013;55;40991
5870642;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;41302;55;41280
5870643;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;41660;59;41638
5870644;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40631;54;40609
5870645;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40366;55;40344
5870646;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;40229;54;40206
5870647;6016691;-1;-1;-1;-1;-1;-1;-1;-1;61;39697;53;39675
5870648;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;40402;54;40608
5870649;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40540;54;40518
5870650;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;41023;56;41001
5870651;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41237;55;41214
5870652;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41438;56;41415
5870653;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41673;56;41651
5870654;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;42395;56;42383
5870655;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;42441;56;42419
5870656;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;42811;57;42789
5870657;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;43376;59;43354
5870658;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;43459;59;43436
5870659;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;43579;59;43557
5870660;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;43882;61;43859
5870661;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;44565;62;44543
5870662;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;44663;62;44640
5870663;6016691;-1;-1;-1;-1;-1;-1;-1;-1;74;44841;63;44818
5870664;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;45244;65;45263
5870665;6016691;-1;-1;-1;-1;-1;-1;-1;-1;74;47169;64;47147
5870666;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;46910;63;46888
5870667;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;47028;65;47006
5870668;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;48117;62;48095
5870669;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;47884;61;47862
5870670;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;47811;60;47788
5870671;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;46953;58;46931
5870672;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;47417;60;47998
5870673;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;47519;61;48100
5870674;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;47897;62;48232
5870675;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;48436;62;49018
5870676;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;48438;63;49019
5870677;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;48575;63;49156
5870678;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;49500;66;50082
5870679;6016691;-1;-1;-1;-1;-1;-1;-1;-1;77;51148;67;51730
5870680;6016691;-1;-1;-1;-1;-1;-1;-1;-1;79;51064;69;51646
5870681;6016691;-1;-1;-1;-1;-1;-1;-1;-1;78;50881;68;51462
5870682;6016691;-1;-1;-1;-1;-1;-1;-1;-1;78;51348;68;51930
5870683;6016691;-1;-1;-1;-1;-1;-1;-1;-1;80;51535;70;52117
5870684;6016691;-1;-1;-1;-1;-1;-1;-1;-1;80;50783;70;51194
5870685;6016691;-1;-1;-1;-1;-1;-1;-1;-1;83;51174;73;51585
5870686;6016691;-1;-1;-1;-1;-1;-1;-1;-1;86;51575;76;51986
5870687;6016691;-1;-1;-1;-1;-1;-1;-1;-1;87;51851;77;52262
5870688;6016691;-1;-1;-1;-1;-1;-1;-1;-1;89;52080;79;52491
5870689;6016691;-1;-1;-1;-1;-1;-1;-1;-1;92;52501;82;52912
5872400;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39736;62;39714
5872401;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39448;62;39426
5872402;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39316;62;39294
5872403;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;38831;60;38809
5872404;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;38959;61;38937
5872405;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;38610;59;38588
5872406;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;38777;61;38754
5872407;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;39475;64;39453
5872408;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;38446;58;38424
5872409;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;38438;59;38416
5872410;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;38375;59;38353
5872411;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39404;62;39382
5872412;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;38885;61;38863
5872413;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;38710;63;38688
5872414;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;38180;59;38158
5872415;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;38615;61;38592
5872416;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;38906;62;38884
5872417;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;38202;61;38180
5872418;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;37838;59;37816
5872419;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;38155;60;38132
5872420;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;38566;63;38544
5872421;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;38052;62;38029
5872422;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39122;62;39100
5872423;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39253;62;39231
5872424;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39220;62;39198
5872425;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;39675;65;39653
5872426;6016691;-1;-1;-1;-1;-1;-1;-1;-1;76;40285;68;40263
5872427;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;40017;67;39994
5872428;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;40750;66;40728
5872429;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;32580;61;32558
5872430;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;32241;60;32218
5872431;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;32224;59;32202
5872432;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;32373;59;32351
5872433;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;32830;61;32808
5872434;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;32919;62;32897
5872435;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;33550;61;33528
5872436;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;33032;57;33009
5872437;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;33494;59;33471
5872438;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;33036;57;33014
5872439;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;33197;57;33175
5872440;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;33713;60;33691
5872441;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;34044;61;34022
5872442;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;32813;57;32791
5872443;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;32753;58;32731
5872444;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;33367;58;33345
5872445;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;33822;60;33800
5872446;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;34090;62;34068
5872447;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;34328;62;34306
5872448;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;35031;60;35009
5872449;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;34673;59;34651
5872450;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;34444;59;34422
5872451;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;34131;57;34109
5872452;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;33956;61;33934
5872453;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;33913;59;33890
5872454;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;34522;58;34500
5872455;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;34261;58;34239
5872456;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;34209;58;34187
5872457;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;33500;56;33477
5872458;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;33590;57;33568
5872459;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;34393;57;37258
5872460;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;35126;60;36637
5872461;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;34307;55;35818
5872462;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;35697;55;35954
5872463;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;35954;56;36211
5872464;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;36241;56;36498
5872465;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;41870;60;41470
5872466;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;41565;58;41164
5872467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5872468;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;40950;58;40549
5872469;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;40856;60;40456
5872470;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;41052;60;41029
5872471;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;40501;58;40101
5872472;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;40162;61;40140
5872473;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;39931;58;39908
5872474;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;38280;52;38258
5872475;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;39875;59;39853
5872476;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;38613;56;39685
5872477;6016691;-1;-1;-1;-1;-1;-1;-1;-1;57;37091;49;37069
5872478;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;37928;52;37906
5872479;6016691;-1;-1;-1;-1;-1;-1;-1;-1;58;38018;51;37996
5872480;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;37734;52;37712
5872481;6016691;-1;-1;-1;-1;-1;-1;-1;-1;59;37892;51;37869
5872482;6016691;-1;-1;-1;-1;-1;-1;-1;-1;58;38071;50;38049
5872483;6016691;-1;-1;-1;-1;-1;-1;-1;-1;61;38649;53;38626
5872484;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;38607;52;38585
5872485;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;39099;54;39077
5872486;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;39284;55;39262
5872487;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;39802;57;39779
5872488;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41640;55;41618
5872489;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;41863;59;41840
5872490;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;40127;52;40105
5872491;6016691;-1;-1;-1;-1;-1;-1;-1;-1;60;40413;52;40391
5872492;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;40646;56;40623
5872493;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;40918;59;42146
5872494;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;42471;60;42448
5872495;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;42401;63;42379
5872496;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;42191;55;42168
5872497;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;42092;54;42070
5872498;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;42243;55;42220
5872499;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;40826;55;42501
5872500;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41137;56;42812
5872501;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;41584;57;41562
5872502;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;40876;57;40853
5872503;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;41743;56;41721
5872504;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;40577;58;40555
5872505;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;40343;54;40320
5872506;6016691;-1;-1;-1;-1;-1;-1;-1;-1;62;40460;54;40437
5872507;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;40429;57;40407
5872508;6016691;-1;-1;-1;-1;-1;-1;-1;-1;61;40167;53;40145
5872509;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40635;55;40612
5872510;6016691;-1;-1;-1;-1;-1;-1;-1;-1;63;40828;55;40806
5872511;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;41299;58;41277
5872512;6016691;-1;-1;-1;-1;-1;-1;-1;-1;64;41606;56;41584
5872513;6016691;-1;-1;-1;-1;-1;-1;-1;-1;65;42255;57;42233
5872514;6016691;-1;-1;-1;-1;-1;-1;-1;-1;66;42942;57;42930
5872515;6016691;-1;-1;-1;-1;-1;-1;-1;-1;68;43281;60;43269
5872516;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;42928;58;42905
5872517;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;43051;58;43029
5872518;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;43441;59;43419
5872519;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;43636;60;43613
5872520;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;44713;63;44690
5872521;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;44333;62;44311
5872522;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;44385;61;44363
5872523;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;44631;62;44609
5872524;6016691;-1;-1;-1;-1;-1;-1;-1;-1;75;45092;65;45069
5872525;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;46120;63;46098
5872526;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;46900;63;46878
5872527;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;46409;63;46386
5872528;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;46409;62;46386
5872529;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;48008;61;47986
5872530;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;48039;60;48017
5872531;6016691;-1;-1;-1;-1;-1;-1;-1;-1;67;46773;58;46751
5872532;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;47521;60;48103
5872533;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;47752;62;48333
5872534;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;48080;63;48415
5872535;6016691;-1;-1;-1;-1;-1;-1;-1;-1;72;48639;62;49134
5872536;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;48988;64;49483
5872537;6016691;-1;-1;-1;-1;-1;-1;-1;-1;73;49173;63;49755
5872538;6016691;-1;-1;-1;-1;-1;-1;-1;-1;76;49393;66;49974
5872539;6016691;-1;-1;-1;-1;-1;-1;-1;-1;76;50579;66;51160
5872540;6016691;-1;-1;-1;-1;-1;-1;-1;-1;77;50632;67;51214
5872541;6016691;-1;-1;-1;-1;-1;-1;-1;-1;77;50764;67;51346
5872542;6016691;-1;-1;-1;-1;-1;-1;-1;-1;79;51164;69;51745
5872543;6016691;-1;-1;-1;-1;-1;-1;-1;-1;79;50299;69;50710
5872544;6016691;-1;-1;-1;-1;-1;-1;-1;-1;79;50607;70;51018
5872545;6016691;-1;-1;-1;-1;-1;-1;-1;-1;82;51028;72;51439
5872546;6016691;-1;-1;-1;-1;-1;-1;-1;-1;82;51342;72;51753
5872547;6016691;-1;-1;-1;-1;-1;-1;-1;-1;84;51728;74;52139
5872548;6016691;-1;-1;-1;-1;-1;-1;-1;-1;87;51920;77;52331
5872549;6016691;-1;-1;-1;-1;-1;-1;-1;-1;92;52481;82;52892
5872550;6016691;-1;-1;-1;-1;-1;-1;-1;-1;90;52394;80;52805
5874257;6016691;-1;-1;-1;-1;-1;-1;-1;-1;71;39937;62;39915
5874258;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39849;62;39827
5874259;6016691;-1;-1;-1;-1;-1;-1;-1;-1;69;39415;61;39392
5874260;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39201;62;39179
5874261;6016691;-1;-1;-1;-1;-1;-1;-1;-1;70;39018;61;38995
