from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5872436;6016697;366;25642;159;129;32050;145;126;29518;60;32069;53;32046
5872437;6016697;375;26243;153;120;31691;137;121;37993;61;32531;54;32508
5872438;6016697;373;26076;147;118;31524;133;120;37758;59;32073;52;32051
5872439;6016697;374;26186;141;115;32019;128;111;36163;59;32234;52;32212
5872440;6016697;378;26480;141;114;31935;128;109;36079;63;32750;56;32728
5872441;6016697;384;26879;147;118;32236;127;108;35955;64;33081;57;33059
5872442;6016697;382;26725;153;124;32986;125;110;37259;60;31850;52;31828
5872443;6016697;380;26591;153;123;32963;125;109;37236;61;31790;54;31768
5872444;6016697;391;27386;153;122;33250;128;109;35738;61;32404;54;32382
5872445;6016697;394;27595;153;125;33459;128;112;35947;63;32859;55;32836
5872446;6016697;398;27883;159;130;33747;133;121;37495;65;33127;58;33105
5872447;6016697;405;28317;165;139;35607;141;123;35245;65;33365;58;33343
5872448;6016697;405;28362;159;133;35211;137;117;34850;63;34068;56;34046
5872449;6016697;401;28043;153;129;34892;128;113;34531;62;33710;54;33688
5872450;6016697;396;27743;153;132;35345;128;110;34020;62;33481;54;33459
5872451;6016697;393;27535;153;128;33604;128;107;33812;60;33168;53;33146
5872452;6016697;390;27268;153;128;33599;128;107;33807;63;32993;56;32971
5872453;6016697;388;27189;153;126;34476;128;111;34115;62;32949;55;32927
5872454;6016697;395;27682;159;133;43040;151;128;44776;61;33559;54;33537
5872455;6016697;389;27256;153;132;42971;141;123;34347;61;33298;54;33276
5872456;6016697;401;28104;177;134;34933;153;135;33399;61;33246;54;33224
5872457;6016697;393;27530;153;127;42015;146;123;43751;58;32537;51;32514
5872458;6016697;391;27404;153;124;41814;146;120;43549;59;32627;52;32605
5872459;6016697;411;28769;153;128;42056;146;124;43792;59;33430;53;36294
5872460;6016697;404;28256;153;122;40328;140;118;42064;64;34162;55;35674
5872461;6016697;405;28332;153;122;40379;140;118;42114;59;33343;50;34855
5872462;6016697;402;28164;153;123;40417;140;119;42152;59;34734;50;34991
5872463;6016697;406;28421;153;127;40674;146;123;42409;59;34990;51;35247
5872464;6016697;405;28371;153;130;40914;150;126;42650;60;35278;52;35535
5872465;6016697;403;28243;165;139;41552;153;135;43288;63;40907;55;40507
5872466;6016697;407;28468;165;140;42094;153;137;43455;61;40602;54;40201
5872467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5872468;6016697;411;28769;165;140;42536;153;135;43280;61;39986;53;39586
5872469;6016697;412;28839;153;131;41454;151;131;42244;63;39893;55;39493
5872470;6016697;412;28868;153;132;41103;136;121;42285;64;40088;56;40066
5872471;6016697;414;28979;153;131;41074;133;120;42255;62;39538;54;39138
5872472;6016697;423;29638;141;111;40350;130;112;40350;64;39199;56;39177
5872473;6016697;424;29684;135;106;40000;116;105;41181;62;38968;53;38945
5872474;6016697;420;29393;131;100;39709;114;101;40891;55;37317;48;37295
5872475;6016697;420;29426;121;96;39470;114;97;40651;63;38912;55;38890
5872476;6016697;428;29953;141;110;40289;125;111;40289;59;37650;51;38722
5872477;6016697;424;29697;135;106;40033;119;105;39207;52;36128;45;36106
5872478;6016697;427;29893;135;105;39612;118;102;39015;55;36965;48;36943
5872479;6016697;432;30235;141;115;39953;123;106;39265;54;37055;46;37033
5872480;6016697;430;30109;141;115;39745;123;106;39240;55;36771;48;36749
5872481;6016697;435;30428;141;115;39973;125;110;39559;54;36928;47;36906
5872482;6016697;438;30647;147;119;40192;137;118;46905;53;37108;46;37086
5872483;6016697;444;31098;153;126;42563;133;115;46697;56;37685;49;37663
5872484;6016697;443;31003;153;126;42925;133;113;46563;55;37644;48;37622
5872485;6016697;441;30904;141;116;43226;133;118;41587;57;38136;50;38114
5872486;6016697;445;31157;141;111;42916;136;111;42488;58;38321;51;38298
5872487;6016697;447;31269;141;112;42955;136;112;42526;60;38838;53;38816
5872488;6016697;447;31323;141;112;42943;136;109;42372;59;40677;51;40655
5872489;6016697;444;31104;141;114;42270;137;122;42178;62;40899;54;40877
5872490;6016697;454;31784;141;110;41957;142;109;43104;55;39164;47;39142
5872491;6016697;450;31476;135;107;41761;134;106;42907;55;39450;48;39428
5872492;6016697;454;31795;141;110;42008;140;110;43154;59;39682;52;39660
5872493;6016697;458;32047;141;109;41136;140;108;43738;63;39955;55;41183
5872494;6016697;460;32195;135;106;40918;132;107;43678;64;41507;55;41485
5872495;6016697;463;32420;141;109;41143;134;110;43903;66;41438;58;41416
5872496;6016697;471;32954;135;110;40700;130;111;44488;58;41227;50;41205
5872497;6016697;469;32848;135;103;38328;130;112;41235;58;41129;50;41107
5872498;6016697;472;33061;129;100;38091;133;108;40988;58;41279;50;41257
5872499;6016697;472;33027;129;96;37843;127;108;40941;59;39863;51;41538
5872500;6016697;475;33284;129;93;37638;132;111;41203;59;40174;51;41849
5872501;6016697;479;33557;129;97;37890;133;119;42084;60;40621;52;40599
5872502;6016697;484;33902;135;102;38249;133;116;41257;60;39913;52;39890
5872503;6016697;483;33824;135;104;38380;133;120;41085;60;40780;52;40757
5872504;6016697;484;33895;141;112;39963;133;121;41144;61;39614;54;39592
5872505;6016697;491;34380;141;108;39729;136;117;40911;57;39380;49;39357
5872506;6016697;489;34205;135;106;39554;133;115;40736;57;39496;49;39474
5872507;6016697;492;34463;141;109;39804;136;118;40985;60;39466;53;39444
5872508;6016697;496;34698;135;105;41106;133;117;41306;56;39204;48;39182
5872509;6016697;499;34960;135;107;41299;137;122;43210;58;39672;50;39649
5872510;6016697;504;35295;141;111;42868;133;119;43012;58;39865;51;39843
5872511;6016697;507;35461;141;113;43034;134;112;42455;61;40336;53;40314
5872512;6016697;508;35570;141;113;42315;134;110;42315;60;40643;52;40621
5872513;6016697;514;35957;135;105;41555;126;102;41555;61;41292;53;41270
5872514;6016697;514;35979;135;106;41604;124;103;41604;61;41979;53;41967
5872515;6016697;518;36263;135;104;40840;121;102;40840;64;42318;55;42305
5872516;6016697;520;36381;129;100;40657;121;99;40657;63;41965;54;41942
5872517;6016697;523;36615;129;100;40356;121;98;40356;63;42088;54;42065
5872518;6016697;525;36756;129;99;40168;114;103;40281;64;42478;55;42456
5872519;6016697;529;37016;129;100;40240;114;100;40082;64;42673;55;42650
5872520;6016697;534;37356;129;98;40513;114;101;40513;68;43749;58;43727
5872521;6016697;534;37361;129;97;40574;114;100;40574;68;43370;58;43347
5872522;6016697;536;37503;129;99;40689;118;102;40689;66;43422;56;43400
5872523;6016697;538;37641;129;98;42543;123;106;40929;67;43668;57;43645
5872524;6016697;539;37758;129;101;42980;127;110;41654;70;44129;60;44106
5872525;6016697;543;38040;135;107;42285;130;112;41705;68;45157;59;45134
5872526;6016697;548;38328;135;104;41867;135;113;42319;68;45937;59;45915
5872527;6016697;547;38325;129;101;41664;137;126;41664;68;45445;59;45423
5872528;6016697;552;38624;129;96;41318;131;115;48466;66;45445;57;45423
5872529;6016697;558;39040;129;100;42139;133;114;44338;65;47045;57;47023
5872530;6016697;562;39362;135;102;42264;133;112;44247;64;47076;56;47054
5872531;6016697;569;39836;135;106;42563;124;107;43838;62;45810;54;45788
5872532;6016697;571;39956;141;112;45064;124;103;43585;64;46558;55;47140
5872533;6016697;573;40096;141;114;47378;126;106;43423;67;46789;58;47370
5872534;6016697;576;40329;135;108;45362;130;110;43689;68;47117;59;47452
5872535;6016697;580;40600;141;109;45594;130;111;45594;67;47676;58;48171
5872536;6016697;585;40938;141;112;45803;133;118;44911;69;48025;59;48520
5872537;6016697;582;40748;147;118;44289;133;121;44461;68;48210;59;48792
5872538;6016697;585;40919;153;120;44764;133;121;46141;71;48429;62;49011
5872539;6016697;605;42334;153;129;45959;158;130;47068;71;49616;61;50197
5872540;6016697;605;42367;153;129;45993;158;128;46937;73;49669;63;50250
5872541;6016697;607;42474;153;131;46100;161;139;47660;72;49801;62;50383
5872542;6016697;609;42651;159;133;46276;165;150;47458;74;50201;64;50782
5872543;6016697;615;43082;165;141;46790;167;149;48350;74;49336;65;49747
5872544;6016697;615;43028;183;147;46387;167;150;50158;75;49644;65;50055
5872545;6016697;619;43311;190;151;46670;173;156;50562;77;50065;67;50476
5872546;6016697;625;43759;190;158;47118;181;162;51009;78;50379;68;50790
5872547;6016697;631;44205;196;164;47564;187;169;51456;80;50765;70;51176
5872548;6016697;632;44248;196;165;47608;190;169;51499;82;50957;73;51368
5872549;6016697;635;44471;196;168;47830;193;181;50081;87;51518;77;51929
5872550;6016697;-1;-1;-1;-1;-1;-1;-1;-1;85;51431;76;51842
5874257;6016697;421;29499;153;124;37808;141;126;42897;66;38974;58;38951
5874258;6016697;427;29896;147;116;37276;136;118;42365;66;38886;57;38864
5874259;6016697;420;29422;141;110;36802;136;112;41891;65;38452;57;38429
5874260;6016697;416;29133;135;106;36513;130;108;41602;65;38238;57;38216
5874261;6016697;414;28988;135;107;36370;133;110;41791;65;38055;57;38032
5874262;6016697;409;28613;135;106;36320;133;108;41409;63;37619;55;37597
5874263;6016697;406;28432;135;107;35967;133;109;41056;62;37349;54;37326
5874264;6016697;405;28383;135;107;35829;133;109;40918;66;37613;58;37591
5874265;6016697;410;28714;141;112;36161;136;114;41249;67;37615;60;37593
5874266;6016697;429;29996;153;130;38976;158;134;37442;63;37641;56;37619
5874267;6016697;429;30064;153;131;39044;158;135;37511;60;37346;54;37323
5874268;6016697;372;26032;153;132;39080;158;136;37546;61;37137;54;37115
5874269;6016697;375;26281;165;136;39399;165;140;37866;63;37039;56;37017
5874270;6016697;382;26759;141;113;33726;155;114;31234;65;37909;57;37886
5874271;6016697;377;26412;141;113;33719;155;114;31227;63;37491;56;37468
5874272;6016697;377;26382;153;121;33603;160;122;31111;63;37184;55;37161
5874273;6016697;372;26060;141;116;33281;155;117;30789;65;37454;57;37432
5874274;6016697;371;25952;153;121;33614;160;122;31122;63;36785;56;36762
5874275;6016697;372;26046;153;128;33340;166;128;30848;62;37041;55;37019
5874276;6016697;369;25826;153;125;33120;160;125;30627;63;36884;56;36862
5874277;6016697;374;26153;153;129;33449;166;129;30957;64;37338;57;37316
5874278;6016697;379;26515;159;121;32275;166;134;31316;66;37577;58;37555
5874279;6016697;372;26013;159;122;31624;163;135;30666;63;36973;56;36951
5874280;6016697;385;26962;177;136;32573;177;149;31614;64;38015;57;37993
5874281;6016697;384;26868;177;134;32479;177;147;31520;64;37974;57;37952
5874282;6016697;386;26985;177;136;32596;177;149;31638;67;38326;60;38303
5874283;6016697;390;27313;177;141;32924;180;154;31965;69;38723;61;38700
5874284;6016697;397;27815;183;148;33426;188;161;32468;68;38487;60;38464
5874285;6016697;410;28729;190;161;34340;206;170;34340;68;38905;61;38883
5874286;6016697;373;26093;177;147;31902;153;135;30117;67;38952;60;38930
5874287;6016697;369;25856;177;143;31665;151;131;29880;63;31519;55;31496
5874288;6016697;366;25645;177;140;31454;151;128;29669;62;31308;55;31286
5874289;6016697;360;25219;165;134;31028;141;122;29242;63;31015;55;30992
5874290;6016697;364;25454;177;137;31263;145;125;29478;62;31383;55;31361
5874291;6016697;365;25568;177;139;31376;148;127;29592;65;31910;58;31888
5874292;6016697;364;25490;153;127;31898;141;124;29366;60;32380;53;32357
5874293;6016697;361;25288;153;124;31696;141;121;29164;62;32492;55;32469
5874294;6016697;360;25233;153;119;31966;137;120;29109;62;32210;55;32188
5874295;6016697;362;25307;153;120;32040;141;121;29183;61;32436;54;32414
5874296;6016697;369;25812;141;114;31260;137;122;37880;61;32174;53;32152
5874297;6016697;371;25960;141;116;31407;137;123;37923;63;32472;56;32449
5874298;6016697;380;26605;147;118;32214;131;113;36357;65;32856;58;32834
5874299;6016697;379;26557;153;126;33504;128;112;35993;64;33032;57;33010
5874300;6016697;377;26366;153;128;33283;128;109;35772;58;31401;51;31379
5874301;6016697;377;26373;153;127;33206;127;108;35695;61;31664;54;31641
5874302;6016697;381;26664;153;124;33386;128;110;35874;62;32463;55;32441
5874303;6016697;381;26682;177;142;35017;133;121;36261;63;33051;55;33029
5874304;6016697;381;26666;177;142;35002;133;121;36246;66;33431;59;33409
5874305;6016697;387;27056;177;129;44113;143;130;38025;61;31681;54;31658
5874306;6016697;383;26808;171;141;34470;141;126;37777;61;32321;54;32299
5874307;6016697;383;26816;171;141;34479;141;126;37785;63;34022;55;34000
5874308;6016697;381;26697;165;137;34019;141;122;33658;63;34169;56;34146
5874309;6016697;383;26781;159;134;33822;137;125;38409;60;32143;53;32120
5874310;6016697;384;26878;153;126;33267;127;105;33475;60;33027;53;33005
5874311;6016697;385;26928;153;126;33851;128;111;33489;62;32899;55;32877
5874312;6016697;400;28020;165;138;43380;153;133;45115;59;32488;52;32344
5874313;6016697;385;26959;159;134;34412;141;119;34050;60;33008;53;32986
5874314;6016697;388;27170;177;144;32466;143;128;34072;57;32032;50;32010
5874315;6016697;389;27221;153;130;42183;146;126;43918;57;32362;51;32340
5874316;6016697;388;27156;153;128;42061;143;124;43796;59;32411;52;32389
5874317;6016697;392;27437;153;130;42249;153;126;43985;61;33551;54;36415
5874318;6016697;414;28974;153;131;42261;156;127;43997;62;33417;55;35081
5874319;6016697;400;27994;147;118;40040;136;114;41776;59;33198;50;34710
5874320;6016697;399;27920;153;119;40173;136;115;41908;59;34568;51;34825
5874321;6016697;407;28474;153;127;40727;146;123;42462;62;35163;54;35420
5874322;6016697;404;28312;165;139;41572;156;135;43307;59;35246;51;35503
5874323;6016697;400;27992;159;136;41301;153;132;43036;60;40634;53;40233
5874324;6016697;404;28279;171;142;41724;153;138;43460;62;40586;55;40185
5874325;6016697;408;28591;159;135;41740;153;135;42530;59;39956;51;39556
5874326;6016697;405;28338;153;132;41488;151;131;42278;59;39769;51;39368
5874327;6016697;411;28803;153;131;41418;151;130;42208;60;39683;53;39282
5874328;6016697;407;28464;153;126;41080;141;128;43308;57;39082;49;38682
5874329;6016697;407;28467;153;126;41082;141;128;43311;59;39387;52;38987
5874330;6016697;425;29722;141;110;40317;130;111;40317;60;39108;53;38708
5874331;6016697;421;29440;135;106;40035;121;105;41217;56;37409;48;37387
5874332;6016697;417;29161;121;98;39597;114;99;40778;54;37292;47;37270
5874333;6016697;419;29332;121;97;39493;114;98;40674;56;36958;48;36936
5874334;6016697;424;29654;135;103;39778;116;102;40959;55;37370;47;37348
5874335;6016697;421;29502;135;108;40123;118;102;39013;55;37413;47;37391
5874336;6016697;424;29705;135;108;38828;121;100;38828;52;36052;45;36029
5874337;6016697;425;29731;135;107;38805;121;99;38805;52;36548;45;36526
5874338;6016697;427;29870;135;108;39415;121;102;39001;54;36489;47;36467
5874339;6016697;430;30066;141;114;39702;123;105;39198;55;36690;47;36667
5874340;6016697;433;30324;141;114;39456;125;109;39456;57;37066;49;37044
5874341;6016697;439;30731;153;129;42791;133;118;47324;55;37954;48;37932
5874342;6016697;438;30686;147;116;39936;133;114;41368;55;37972;48;37950
5874343;6016697;440;30796;147;118;40046;133;116;41478;57;38425;49;38402
5874344;6016697;441;30844;141;115;43155;133;117;41527;57;38311;49;38289
5874345;6016697;445;31133;141;115;43150;133;121;41815;58;38571;51;38549
5874346;6016697;443;31019;147;118;43393;133;120;42093;57;38786;49;38764
5874347;6016697;441;30905;141;116;42397;133;119;41978;58;40232;51;40210
5874348;6016697;446;31223;141;116;42403;140;123;42297;57;40128;50;40105
5874349;6016697;446;31218;135;108;41810;136;109;43128;56;39496;48;39474
5874350;6016697;452;31636;141;112;41383;143;128;43448;57;40111;50;40088
5874351;6016697;453;31684;141;109;41125;140;112;43993;60;40173;52;40151
5874352;6016697;456;31945;141;109;41140;140;112;44008;59;40508;52;40486
5874353;6016697;469;32823;141;110;40680;137;121;41488;56;40408;49;40386
5874354;6016697;466;32589;135;106;40446;130;112;44672;56;39482;49;39460
5874355;6016697;467;32715;129;101;38155;130;110;44553;56;39230;49;39208
5874356;6016697;469;32838;129;97;37893;133;109;40674;56;39896;48;39874
5874357;6016697;469;32849;129;93;37658;133;109;40670;56;39708;49;39686
5874358;6016697;472;33048;123;89;37343;127;112;45572;57;39537;49;39514
5874359;6016697;477;33404;129;95;37737;133;121;35538;60;40764;52;40741
5874360;6016697;480;33631;129;101;38188;133;119;40704;59;39758;51;39736
5874361;6016697;479;33538;135;106;38563;133;118;40963;59;39576;51;39554
5874362;6016697;482;33768;135;105;39524;133;114;40705;59;39837;51;39814
5874363;6016697;486;34051;135;104;39404;130;107;40585;59;40148;51;40014
5874364;6016697;485;33936;131;100;39277;126;105;40458;55;38225;48;38141
5874365;6016697;491;34343;141;110;39843;133;119;41024;57;39562;50;39540
5874366;6016697;493;34542;141;110;41483;133;119;41461;57;39619;50;39597
5874367;6016697;496;34688;141;109;41432;137;124;43344;58;39817;50;39795
5874368;6016697;499;34927;141;112;42651;139;113;42516;59;40313;51;40291
5874369;6016697;503;35212;141;114;42785;134;109;42230;59;40374;51;40351
5874370;6016697;506;35426;141;111;42170;137;108;42170;60;40663;52;40641
5874371;6016697;508;35531;135;105;41754;126;102;41754;62;42028;54;41478
5874372;6016697;512;35812;135;108;41722;128;105;41722;65;42177;56;42164
5874373;6016697;513;35943;135;108;41114;126;106;41114;62;42269;54;42257
5874374;6016697;518;36237;135;107;40308;121;100;40308;63;41889;55;41847
5874375;6016697;519;36304;129;98;40012;118;101;40045;62;41709;53;41687
5874376;6016697;523;36592;129;95;39856;114;103;39878;63;42045;54;42023
5874377;6016697;526;36830;129;94;39769;114;95;39769;64;42367;55;42345
5874378;6016697;535;37428;129;100;40630;118;103;40630;65;42382;56;42360
5874379;6016697;531;37153;129;99;40078;118;100;40078;66;43298;57;43276
5874380;6016697;532;37218;129;100;41117;118;103;41117;67;43452;57;42760
5874381;6016697;533;37320;129;100;41139;121;103;41139;67;42829;57;42807
5874382;6016697;540;37804;135;108;42114;130;111;41700;69;43166;59;43143
5874383;6016697;539;37758;129;101;41703;128;105;41749;66;45043;57;45020
5874384;6016697;542;37964;135;106;41955;130;108;41955;68;45421;59;45399
5874385;6016697;545;38156;135;108;41699;138;113;42728;67;45262;58;45240
5874386;6016697;551;38566;129;95;41251;127;110;43623;66;47304;57;47282
5874387;6016697;555;38875;129;97;41133;132;113;43808;65;47386;57;47364
5874388;6016697;559;39125;129;101;41383;137;122;44025;66;47639;57;47617
5874389;6016697;565;39570;135;106;44459;117;102;43149;66;47146;57;47727
5874390;6016697;566;39654;135;108;44762;117;100;43008;64;46760;55;47342
5874391;6016697;570;39892;135;108;44780;120;103;43220;68;47252;59;47833
5874392;6016697;574;40205;135;108;45096;130;110;43448;68;47575;59;48156
5874393;6016697;579;40546;141;113;45453;133;113;43911;68;47952;59;48534
5874394;6016697;580;40608;141;116;44149;132;112;44149;68;48042;59;48538
5874395;6016697;579;40564;141;116;44107;130;112;44107;69;48259;59;48840
5874396;6016697;585;40974;141;116;44483;134;112;44483;70;48365;61;48946
5874397;6016697;601;42084;153;125;45709;156;135;47394;71;49387;61;49969
5874398;6016697;601;42038;153;124;45664;156;132;47224;72;49502;62;50083
5874399;6016697;607;42515;153;131;46140;161;139;47700;73;49841;63;50423
5874400;6016697;610;42673;165;139;47101;168;152;44493;74;50227;64;50808
5874401;6016697;610;42718;165;140;47147;168;153;44539;74;49264;65;49675
5874402;6016697;616;43134;183;149;46493;170;162;48743;76;49687;66;50098
5874403;6016697;621;43451;190;153;46811;173;158;50702;75;49997;66;50408
5874404;6016697;623;43622;190;156;46982;181;160;50873;75;50228;66;50639
5874405;6016697;627;43878;190;160;47237;181;164;51129;78;50643;68;51054
5874406;6016697;631;44165;196;164;47524;187;168;51416;81;50893;72;51304
5874407;6016697;636;44509;202;169;47868;193;182;50119;83;51275;74;51686
5874408;6016697;643;45032;214;189;49745;199;176;49267;85;51392;75;51803
5876113;6016697;418;29231;153;129;38136;145;121;39804;69;39154;60;39131
5876114;6016697;427;29876;141;116;37256;136;118;42345;67;38965;59;38943
5876115;6016697;423;29630;141;113;37011;136;115;42099;65;38584;57;38562
5876116;6016697;421;29501;141;111;36882;133;113;41971;66;38676;58;38653
5876117;6016697;427;29893;147;119;37461;136;121;42549;67;39161;59;39139
5876118;6016697;428;29948;153;120;37515;140;122;42604;65;37721;57;37699
5876119;6016697;404;28281;135;105;35676;130;107;40765;62;37294;54;37272
5876120;6016697;402;28168;135;104;35615;130;106;40704;63;37129;55;37107
5876121;6016697;407;28509;141;109;35956;133;111;41044;66;37498;58;37476
5876122;6016697;410;28719;141;112;36166;136;114;41254;65;37790;59;37768
5876123;6016697;376;26291;165;137;39417;165;141;37883;63;37443;56;37421
5876124;6016697;370;25900;165;141;39712;165;145;38179;60;37000;53;36978
5876125;6016697;367;25684;165;137;39455;165;141;37922;60;36744;53;36722
5876126;6016697;368;25729;171;141;39751;165;145;38217;62;36804;55;36781
5876127;6016697;378;26481;147;118;34054;155;119;31562;65;37539;57;37517
5876128;6016697;374;26203;141;115;33185;155;116;30693;62;37134;55;37112
5876129;6016697;370;25933;141;112;32997;155;113;30504;62;36916;55;36894
5876130;6016697;366;25607;153;119;33495;160;120;31003;62;36642;54;36619
5876131;6016697;365;25533;153;120;32826;160;120;30334;61;36360;54;36338
5876132;6016697;366;25647;153;122;32940;160;122;30448;64;36854;57;36831
5876133;6016697;371;25989;159;122;32280;163;135;31322;65;37437;58;37414
5876134;6016697;367;25722;153;131;32866;163;131;30374;62;36598;54;36576
5876135;6016697;368;25748;153;131;32893;163;131;30401;63;36910;56;36888
5876136;6016697;384;26906;177;135;32517;177;148;31558;63;37115;56;37093
5876137;6016697;380;26598;177;130;32209;171;143;31251;64;37754;57;37732
5876138;6016697;381;26646;177;131;32257;171;144;31298;66;37830;58;37808
5876139;6016697;384;26892;177;135;32504;177;148;31545;64;38076;57;38054
5876140;6016697;-1;-1;-1;-1;-1;-1;-1;-1;65;38314;57;38291
5876141;6016697;-1;-1;-1;-1;-1;-1;-1;-1;65;38685;58;38663
5876142;6016697;363;25402;171;137;31211;141;125;29426;69;39086;61;39064
5876143;6016697;372;26066;177;146;31875;153;134;30090;66;31758;59;31736
5876144;6016697;359;25099;165;132;30908;141;120;29123;63;31342;55;31320
5876145;6016697;357;24968;159;131;30776;137;119;28992;62;30686;55;30664
5876146;6016697;357;25012;159;131;30821;137;119;29036;66;31655;58;31632
5876147;6016697;361;25242;165;134;31051;141;122;29266;65;31873;57;31851
5876148;6016697;360;25214;153;123;31622;137;120;29090;60;32269;53;32247
5876149;6016697;358;25036;153;120;31444;137;117;28912;60;32099;53;32077
5876150;6016697;356;24946;153;116;31763;133;116;28822;59;32002;52;31979
5876151;6016697;361;25305;147;117;31468;137;119;29556;59;31779;52;31757
5876152;6016697;364;25508;141;111;31073;137;122;30646;59;31666;52;31644
5876153;6016697;368;25728;141;115;31334;137;123;37049;61;32025;54;32003
5876154;6016697;378;26458;153;127;31924;151;131;30336;63;32490;56;32468
5876155;6016697;378;26437;153;127;31903;151;130;30316;61;32280;54;32258
5876156;6016697;374;26213;153;131;33479;128;109;34534;59;31420;51;31397
5876157;6016697;372;26017;153;130;33465;125;107;34338;59;31194;52;31172
5876158;6016697;372;26013;159;134;33016;125;107;34334;61;31056;53;31034
5876159;6016697;377;26410;165;139;33414;128;112;34731;64;33285;57;33263
5876160;6016697;378;26444;165;140;33448;128;113;34766;59;31265;52;31243
5876161;6016697;377;26391;153;131;33487;128;115;36793;59;31560;52;31538
5876162;6016697;382;26708;165;140;34370;141;125;37677;60;32232;53;32210
5876163;6016697;378;26494;165;137;34156;137;122;37463;62;32085;55;32063
5876164;6016697;379;26520;159;134;33842;137;123;37136;61;31953;53;31931
5876165;6016697;377;26393;159;132;33715;133;121;37008;60;31878;53;31856
5876166;6016697;381;26687;153;125;32809;127;104;33017;58;32423;51;32401
5876167;6016697;381;26656;153;128;33009;128;107;33217;62;32538;56;32394
5876168;6016697;404;28290;171;142;43650;153;137;45385;59;32513;52;32369
5876169;6016697;382;26718;153;131;34171;137;116;33810;58;32663;51;32641
5876170;6016697;383;26839;165;141;33668;137;123;33741;57;31911;51;31889
5876171;6016697;400;27986;177;132;34815;153;133;33281;56;32030;50;32008
5876172;6016697;385;26983;159;134;42499;143;127;34994;60;32359;53;32337
5876173;6016697;395;27666;165;139;42846;153;135;44582;59;32422;52;32400
5876174;6016697;397;27776;159;135;42563;156;131;44299;58;32898;51;36053
5876175;6016697;396;27701;141;114;39774;133;110;41509;57;32916;49;34523
5876176;6016697;396;27703;147;116;39956;136;112;41691;59;34367;51;34624
5876177;6016697;398;27842;153;122;39906;140;118;41641;60;34386;52;34643
5876178;6016697;405;28341;165;140;41601;156;136;43336;62;40880;54;40480
5876179;6016697;398;27857;159;136;42256;153;137;43404;59;40516;51;40116
5876180;6016697;397;27761;159;134;42160;153;135;41743;61;40321;54;39921
5876181;6016697;406;28412;159;134;42179;151;132;42351;60;39996;53;39595
5876182;6016697;404;28264;153;131;41414;147;130;43044;58;39565;50;39165
5876183;6016697;402;28127;153;130;41893;143;128;42906;59;39433;52;39033
5876184;6016697;404;28258;153;123;40873;137;125;43102;57;39039;49;38639
5876185;6016697;407;28457;153;126;41072;141;128;43301;59;39355;52;38955
5876186;6016697;404;28294;153;123;40854;137;125;43106;59;39060;52;38659
5876187;6016697;423;29623;141;109;40218;124;108;41400;54;37415;47;37393
5876188;6016697;417;29206;135;103;39801;116;102;40983;54;37310;47;37288
5876189;6016697;416;29105;135;105;39962;114;103;39062;57;37257;50;37235
5876190;6016697;419;29311;135;108;38822;118;100;38822;53;36620;46;36598
5876191;6016697;419;29338;135;108;38848;121;100;38848;53;36390;46;36368
5876192;6016697;422;29552;129;101;38582;121;96;38582;52;36012;45;35990
5876193;6016697;423;29613;135;108;39231;121;100;38824;53;36193;46;36171
5876194;6016697;422;29512;135;109;39348;118;100;38852;52;35896;45;35873
5876195;6016697;423;29605;141;113;39353;119;105;39182;55;36563;48;36541
5876196;6016697;428;29949;141;115;39058;125;111;39600;59;37037;52;37015
5876197;6016697;425;29761;141;115;38870;123;106;38870;56;37262;48;37240
5876198;6016697;434;30409;141;113;39660;133;111;41092;55;38097;48;38075
5876199;6016697;433;30287;141;111;39537;131;109;40969;56;38645;49;38623
5876200;6016697;433;30338;141;112;39588;133;110;41021;60;38751;52;38729
5876201;6016697;450;31506;153;129;43753;143;123;46577;59;38899;51;38876
5876202;6016697;444;31078;153;127;43839;137;121;42152;59;40500;52;40478
5876203;6016697;444;31106;147;116;42427;137;122;42179;58;40163;51;40141
5876204;6016697;446;31226;141;113;42199;140;123;42299;57;39827;49;39805
5876205;6016697;442;30951;141;112;42099;133;118;42763;60;39886;52;39863
5876206;6016697;452;31612;141;114;41505;146;128;43424;58;39975;51;39952
5876207;6016697;450;31492;147;118;41744;140;121;45183;57;40136;49;40114
5876208;6016697;460;32177;141;112;41372;151;134;41173;67;40593;59;40570
5876209;6016697;461;32249;141;113;41444;153;136;46682;69;40381;61;40359
5876210;6016697;463;32389;135;106;40396;130;112;44648;57;39991;50;39968
5876211;6016697;461;32259;135;102;40018;130;110;44795;58;40044;50;40022
5876212;6016697;463;32411;129;100;38126;124;107;40470;60;39528;52;39505
5876213;6016697;466;32595;129;98;37975;127;107;40492;57;39277;50;39255
5876214;6016697;467;32716;129;94;37729;133;120;35530;56;38955;49;38933
5876215;6016697;476;33305;129;93;37637;133;119;35438;55;38281;48;38258
5876216;6016697;476;33355;129;98;38009;133;116;41229;59;39630;51;39612
5876217;6016697;475;33254;135;105;39657;133;118;40940;59;39409;51;39387
5876218;6016697;485;33977;135;103;39381;130;106;40562;59;37899;50;37877
5876219;6016697;482;33706;121;98;39109;126;103;40290;59;38125;50;38102
5876220;6016697;485;33926;135;105;39486;130;108;40667;63;40324;55;40301
